"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","negLogP","sig"
2.11992602355996e-11,0.397619504835679,0.746,0.41,5.02125677940413e-07,"ZSWIM7",6.29918756890113,"Significant"
2.2211695833753e-11,1.79521110013187,0.249,0.062,5.26106227518273e-07,"DGKD",6.27892655742958,"Significant"
2.29726714518665e-11,0.449533507821745,0.547,0.225,5.44130696008909e-07,"APOC1P1",6.26429677357718,"Significant"
2.30250475511673e-11,0.45854997104476,0.655,0.306,5.45371276296948e-07,"C12orf43",6.26330773928444,"Significant"
2.3131332641122e-11,0.302763343888234,0.786,0.423,5.47888744937617e-07,"PART1",6.2613076210139,"Significant"
2.34435966821014e-11,0.516047966050421,0.495,0.201,5.55285031012253e-07,"FLJ35282",6.25548403377829,"Significant"
2.373208421332e-11,0.520764738786346,0.826,0.472,5.62118146676697e-07,"AIPL1",6.25017239429371,"Significant"
2.38212849158838e-11,0.732976891152901,0.254,0.059,5.64230954517625e-07,"DBIL5P2",6.24854309151028,"Significant"
2.39010149652738e-11,0.55062499625142,0.69,0.346,5.66119440467475e-07,"C17orf77",6.24709193124368,"Significant"
2.4057866680905e-11,0.268324853142909,0.599,0.262,5.69834630203915e-07,"IL23R",6.24425116118735,"Significant"
2.41524143177511e-11,0.450567282132249,0.695,0.336,5.72074085530253e-07,"LINC00092",6.24254772495959,"Significant"
2.45807147638581e-11,0.526529624350237,0.77,0.444,5.82218809896744e-07,"LOC253039",6.23491376780411,"Significant"
2.5044188972668e-11,0.485433941123447,0.873,0.58,5.93196660006615e-07,"ABI2",6.22680130293155,"Significant"
2.54445767595109e-11,0.315056398388636,0.641,0.296,6.02680245125774e-07,"KIAA0930",6.21991304376268,"Significant"
2.54866743144223e-11,0.546064820041292,0.744,0.398,6.03677367811408e-07,"LINC00629",6.2191951057746,"Significant"
2.5704229694053e-11,0.454222270021573,0.833,0.444,6.08830384533339e-07,"CYP2B7P1",6.21550368162204,"Significant"
2.5975889848374e-11,0.294790953869156,0.716,0.358,6.15264926948586e-07,"SYNPO2L",6.21093784107455,"Significant"
2.70449593099938e-11,0.382899195807775,0.749,0.37,6.40586906216512e-07,"CA13",6.19342194268755,"Significant"
2.71348210807875e-11,0.538968163673169,0.866,0.546,6.42715372119533e-07,"AQP6",6.19198131274426,"Significant"
2.72089451775825e-11,0.569762107145634,0.3,0.083,6.44471075476219e-07,"PLEKHG6",6.19079656945559,"Significant"
2.73022753559994e-11,0.338981341993942,0.505,0.207,6.46681694082202e-07,"STL",6.18930943265364,"Significant"
2.77321630752076e-11,0.252860953807238,0.495,0.194,6.56864014599367e-07,"CXCR2",6.1825245297124,"Significant"
2.7969461755635e-11,0.430925498741437,0.725,0.386,6.62484671143971e-07,"LRRC25",6.17882416616792,"Significant"
2.83834747337149e-11,0.38876784157969,0.512,0.207,6.7229098254277e-07,"LOC100287042",6.1724427139099,"Significant"
2.85004748272832e-11,0.303025958193881,0.664,0.318,6.7506224675903e-07,"KIAA1841",6.17065617949851,"Significant"
2.85569773687533e-11,0.5063276031056,0.345,0.114,6.76400565956292e-07,"TIMELESS",6.16979603769229,"Significant"
2.90921267827927e-11,0.525137161316084,0.556,0.241,6.89076114977227e-07,"UMPS",6.1617328035077,"Significant"
2.96882029583345e-11,0.419258067318495,0.894,0.62,7.03194775271112e-07,"EIF5A2",6.15292436472518,"Significant"
3.12520556266748e-11,0.628576369033501,0.826,0.497,7.40236189573418e-07,"CD24",6.13062968640135,"Significant"
3.30868437274367e-11,0.859550304625785,0.329,0.105,7.83694980528066e-07,"TMEM198B",6.105852934827,"Significant"
3.31399324363323e-11,0.329926166247667,0.477,0.182,7.84952439686966e-07,"DIRC1",6.105156656385,"Significant"
3.35014686496516e-11,-0.513008519190301,0.669,0.762,7.93515786435648e-07,"PSMB8",6.10044442884147,"Significant"
3.37669493818563e-11,0.252776689352179,0.453,0.176,7.99803963058647e-07,"NUMBL",6.09701644825171,"Significant"
3.52545614387765e-11,0.34963205076199,0.538,0.222,8.3503954223886e-07,"HYLS1",6.07829295856486,"Significant"
3.5481582887996e-11,0.316207947483921,0.451,0.173,8.40416772285072e-07,"FAM83H",6.07550528891938,"Significant"
3.67652051433876e-11,0.64647282896448,0.782,0.485,8.70820649026279e-07,"PDE7B",6.06007128145473,"Significant"
3.8060879322067e-11,0.40997687152127,0.655,0.321,9.0150998762248e-07,"AKR1D1",6.04502945746592,"Significant"
3.81270950343981e-11,0.339837923476723,0.533,0.231,9.03078372984753e-07,"LOC646762",6.04427455812744,"Significant"
3.87396262677096e-11,0.282049681779912,0.674,0.324,9.1758678777697e-07,"G6PC",6.03735284841636,"Significant"
3.88348005065884e-11,0.311429209627283,0.383,0.13,9.19841084799054e-07,"ERC2-IT1",6.03628719651993,"Significant"
3.88870331748678e-11,0.323554319573134,0.704,0.358,9.2107826777992e-07,"NPHP3",6.03570346446037,"Significant"
3.97434290985978e-11,0.7393254712129,0.265,0.068,9.41362861629388e-07,"LOC157381",6.02624293934956,"Significant"
4.0017968821999e-11,0.417351952090124,0.941,0.778,9.47865609517868e-07,"PPIL6",6.02325323352921,"Significant"
4.16068725889456e-11,0.380358257335562,0.521,0.213,9.85500384141765e-07,"FAM86B3P",6.00634320209929,"Significant"
4.21516045121853e-11,0.379453132182184,0.577,0.253,9.98402904475621e-07,"ZNF514",6.00069416424428,"Significant"
4.23394390735924e-11,1.81742214262481,0.207,0.037,1.00285195389711e-06,"NCR3LG1",5.99876317500664,"Significant"
4.26853404406074e-11,-0.348230897943818,0.822,0.877,1.01104497367623e-06,"RPL38",5.99522952553165,"Significant"
4.30920420218861e-11,0.445178602400921,0.765,0.38,1.02067810733039e-06,"C18orf61",5.99111120037315,"Significant"
4.33435291541778e-11,0.332106362609163,0.977,0.843,1.02663483154586e-06,"KIN",5.98858400513317,"Significant"
4.43718496168701e-11,0.504652300047463,0.352,0.12,1.05099163002518e-06,"SRRM4",5.97840074262861,"Significant"
