"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CLU",-2.63454199502223,7.56434389253217,-6.32405070759626,1.35289230406267e-09,2.04644579497369e-08,11.3743081418274
"PLXNB3",1.56356084246953,6.87718306628001,6.32306891058956,1.36021482174847e-09,2.05266044808197e-08,11.3690707027437
"MBP",1.59989667954259,9.51323977085357,6.32306883226237,1.36021540748311e-09,2.05266044808197e-08,11.3690702849265
"ID4",-1.50270792517852,8.40304084251911,-6.32286727106606,1.36172351222556e-09,2.05266044808197e-08,11.3679951178686
"CTSZ",1.5404151672891,8.38807882082667,6.3222887090432,1.3660615008927e-09,2.05682169863047e-08,11.3649090866495
"KIRREL1",1.63695134166755,6.07279377744882,6.31934267985414,1.38836164697976e-09,2.08318153221738e-08,11.3491981079182
"RCAN2",-1.43047511725221,7.36845530069562,-6.31866297054771,1.39355724012122e-09,2.08857389125753e-08,11.3455739863199
"SLC15A1",-1.2746169810696,5.71670197168622,-6.31763124450891,1.40148006941041e-09,2.09803658152036e-08,11.3400734755616
"SLC52A2",1.0238391351068,9.07243090375026,6.3168375035518,1.40760542698415e-09,2.10478981220715e-08,11.3358421760951
"IL12RB2",1.27483477173527,7.56506714356161,6.31560223384758,1.41719037812758e-09,2.1142729222432e-08,11.3292578970578
"LAMA5",-1.0398713034146,8.79818440842078,-6.3146728167142,1.42444428474652e-09,2.12266617472113e-08,11.3243044751956
"GAL",-1.56104822225458,6.70067196274908,-6.31150987868878,1.4494043357041e-09,2.15248099467492e-08,11.3074510817332
"PTGES",-1.10748677270537,7.80725711190207,-6.30811063220753,1.47670762130956e-09,2.18556080298018e-08,11.2893450976507
"AUTS2",-1.31341847676098,8.61243983281803,-6.30545844625034,1.49836024884047e-09,2.21509288941393e-08,11.275223027654
"FILIP1L",-1.37626954835802,7.91932508181736,-6.30404634584955,1.51001548749443e-09,2.22979523685616e-08,11.2677057177918
"EPAS1",-1.1544341060475,9.32408984020642,-6.29882162231954,1.55391793057809e-09,2.28427687675398e-08,11.2399021309062
"CRYBG2",-1.3110774183032,5.9491029723314,-6.29648337543334,1.57396912627055e-09,2.30854706832865e-08,11.227464258019
"TPPP3",-2.43155693990355,6.19065884021616,-6.29515907773688,1.58543774746403e-09,2.32275536957118e-08,11.2204213295189
"DBF4B",1.18502029748492,6.13926939807603,6.29245938444655,1.60907198315526e-09,2.35209524533199e-08,11.2060669230078
"MTSS1",-1.23934109873918,7.53575615909686,-6.28633075187199,1.66401482745518e-09,2.42358658548188e-08,11.1734966243518
"PLAUR",1.16527145395196,8.61803991402892,6.28617726314608,1.66541420399706e-09,2.42358658548188e-08,11.1726812009454
"BAX",1.50444587119029,7.39523353460701,6.28135808101397,1.70994325378309e-09,2.48284522116679e-08,11.1470859124183
"ITGB5",-1.02543706799203,8.56099081492875,-6.28063002037163,1.71677126843274e-09,2.48998671513843e-08,11.143220282319
"CA2",-1.87509693020312,7.20870391098373,-6.27454141347636,1.77492925345091e-09,2.57147805952738e-08,11.1109051521218
"RXRA",-1.00454524714686,8.62359552365779,-6.27211433945196,1.79864739216615e-09,2.60294820715365e-08,11.0980296263324
"ACKR1",-2.72643753105204,7.15419089525207,-6.26524274307503,1.86749759959875e-09,2.68876647946418e-08,11.0615949996943
"STK26",-2.02688377451654,6.15923298591097,-6.26516818511492,1.86825863209951e-09,2.68876647946418e-08,11.0611998312489
"PLCXD1",-1.04679765315575,7.75874223429083,-6.25871128644098,1.93533265844101e-09,2.77610588926429e-08,11.0269897857302
"LGR4",-1.48269608782197,7.0309178070374,-6.24337265093477,2.10428196814824e-09,3.00194010751477e-08,10.9458215257332
"CCNB1",1.15881940797477,8.41655012269389,6.24012800237588,2.14183155325104e-09,3.04842608741821e-08,10.9286695558803
"LDOC1",-1.40012475546572,7.89773058923455,-6.22907109670986,2.27479163929346e-09,3.22052206131894e-08,10.8702672085532
"CLCA2",-2.7277415527356,6.59976030496601,-6.22464696624294,2.33023006145555e-09,3.29543056088058e-08,10.8469194367213
"AURKA",1.00755951188184,8.17340815985608,6.2208104645721,2.37937581188759e-09,3.36128723848345e-08,10.8266822459276
"RAB17",1.51993854610239,8.2999017724199,6.21810249251756,2.41467540861631e-09,3.40746240832771e-08,10.8124032300531
"ZC3H13",1.01250951186967,9.06019338655635,6.217773503768,2.4189987438813e-09,3.40987293205062e-08,10.8106687851559
"ADAMTS5",-1.49483898027545,7.32309224428383,-6.21718748396404,2.42671860489977e-09,3.4170608951715e-08,10.807579419896
"MLANA",2.66924308856935,11.5433199705711,6.21551760230784,2.4488493114374e-09,3.4445033626572e-08,10.798777301869
"NSUN5P1",1.13051228179186,9.22979213514512,6.21255176605504,2.48864394271282e-09,3.4967056432147e-08,10.7831481785672
"CAD",1.22587370658823,8.75807742992131,6.20924363404,2.53377957738993e-09,3.55629191707075e-08,10.7657214520159
"PRSS8",-1.64271554345664,6.85332756888394,-6.19705962824925,2.70704322480534e-09,3.7872464171928e-08,10.7015944333818
"AMDHD2",1.24903134151957,6.88467889951089,6.19617687324592,2.72003829661366e-09,3.80134826897594e-08,10.6969517574586
"CXCL12",-1.80171672072347,9.14290540603668,-6.1939710071997,2.752778857729e-09,3.83108410899616e-08,10.6853524803247
"ASAP3",-1.29700148317276,7.38779689927745,-6.19395161843453,2.7530683412297e-09,3.83108410899616e-08,10.6852505397955
"OSTM1",1.38372974421108,9.35731573733027,6.18997355540371,2.81309823682314e-09,3.90212637339754e-08,10.6643397979977
"NR1D1",-1.0028134596191,8.8743857615942,-6.18710560952922,2.85717027340163e-09,3.95484534977535e-08,10.649270287426
"EREG",-2.1266741685997,5.04504673396,-6.18418554166501,2.90273848680332e-09,4.00940753489708e-08,10.6339319729099
"PRSS3",-1.28714966574644,7.50909660240876,-6.18049962463222,2.96127606242513e-09,4.07730502407194e-08,10.6145781695316
"SLC2A14",1.13666054470253,8.16431550062305,6.17940762006711,2.9788397311612e-09,4.09716152474798e-08,10.6088459003922
"CLN6",1.253613845554,7.53490573191224,6.17583206865097,3.03706596458491e-09,4.17284542805296e-08,10.5900817392681
"SYNC",-1.06095377591306,6.30985483238265,-6.17073612491804,3.1219833185462e-09,4.28049847429274e-08,10.5633519792858
"CREG1",-1.10126224741392,10.3600531352861,-6.16856502057238,3.15886492000752e-09,4.32197688268396e-08,10.5519686267557
"NDUFA7",1.02722606194285,9.0502779238679,6.16411614390605,3.23577913916288e-09,4.41331843049632e-08,10.5286515098062
"SLPI",-2.05225106692771,8.24749495720008,-6.1605772289375,3.29826949193486e-09,4.49309362652603e-08,10.5101121248459
"FBLN2",-2.4244794426938,7.65340922172083,-6.16041507943694,3.30116089747062e-09,4.49309362652603e-08,10.5092628497299
"ARAP2",-1.2754563442571,7.28014946794575,-6.14555776250608,3.57690633788404e-09,4.83809976552593e-08,10.4315133546009
"NCALD",-1.01275331762434,7.18257467056264,-6.14388269361038,3.60937613647472e-09,4.87695911331543e-08,10.4227559444947
"FOXC1",-1.13936216231205,7.77941168296813,-6.13927542216964,3.70018121495788e-09,4.99447855712586e-08,10.3986774603347
"PPP1R1A",-2.09188070454738,5.52690212797332,-6.137529053668,3.7351823972784e-09,5.03650912907064e-08,10.3895539567841
"ALX1",1.867706353666,7.54658153242905,6.13422813064865,3.80222870795078e-09,5.11963149801626e-08,10.3723140755622
"JUP",-2.88499620515194,8.24323704576199,-6.13229894028715,3.8419577149457e-09,5.15914383575458e-08,10.3622414569683
"GRAMD1C",-1.39510954074512,5.56012067399189,-6.12176866924968,4.06608937768745e-09,5.44329973261465e-08,10.3073009069215
"PALLD",-1.42718710642534,8.74188428413024,-6.11960534755184,4.11369611001277e-09,5.49012114416136e-08,10.2960223295018
"SPRY4",1.45035228300022,8.44815055194613,6.11543611019758,4.20699097733394e-09,5.59213435688011e-08,10.2742938244209
"CD101",1.14728928231349,6.67312820428813,6.1098833572119,4.33446969635147e-09,5.75531062838359e-08,10.2453713339698
"DHRS3",-1.29312133383586,8.17255202479054,-6.10819043317237,4.37408269930699e-09,5.79610409718128e-08,10.2365571656763
"CNKSR1",-1.06354999323147,6.77204309306196,-6.10726499112352,4.39588696693783e-09,5.81908326516776e-08,10.2317396099393
"PKM",1.04991726698342,11.2835774327317,6.10600467375534,4.42575252760567e-09,5.85267618736819e-08,10.2251796371728
"MAD2L1BP",1.00439748537281,8.80597364115937,6.10393825326908,4.47515086091205e-09,5.91200527613295e-08,10.2144259733525
"NFKBIA",-1.38304515795667,10.408124757539,-6.09967487509503,4.57878083874978e-09,6.03057811681397e-08,10.1922475333777
"ZNF280B",1.13256901039826,4.88876421453161,6.09672260830191,4.65191535137056e-09,6.12071889672257e-08,10.1768960807257
"CFH",-2.03917397282094,7.46526630830593,-6.09620400702292,4.66487993317423e-09,6.13158966216318e-08,10.1741999605707
"KLK8",-1.73990264250255,7.87313778796627,-6.09462508358414,4.70456994221203e-09,6.17753146792575e-08,10.1659924132168
"PDE2A",-1.50366774988867,7.05296724067304,-6.08747891172615,4.88838154844825e-09,6.404218356717e-08,10.1288642258545
"PLEKHO1",1.39398871159537,7.8244032214226,6.08734315313086,4.8919407034973e-09,6.404218356717e-08,10.1281591884756
"FCER1A",-1.73768497513281,6.89041419032182,-6.08410619096442,4.97755921350376e-09,6.50976876478189e-08,10.111351946757
"HYMAI",-1.51843412918969,5.64413940698111,-6.07658925644144,5.18208545771773e-09,6.77046215262339e-08,10.072346508956
"IGSF6",1.46484703934011,7.06819167562861,6.07133050811761,5.33003937495163e-09,6.93596640818307e-08,10.0450793277411
"HSPB3",-1.17510101146199,5.73177563735142,-6.06977037528543,5.374723651753e-09,6.97772402753444e-08,10.0369931195626
"IGF2R",1.05011212721945,9.46229544590814,6.06811333955501,5.42258510877852e-09,7.02833869118918e-08,10.0284062905311
"PPIC",-1.17843158813071,8.52739946013103,-6.06664007725585,5.4654888391951e-09,7.07691250985749e-08,10.0207731930389
"SLC25A13",1.08547375034399,9.14465197248668,6.05555021638685,5.79928823499523e-09,7.47941832800225e-08,9.96335830404494
"TRIP13",1.02724602551259,8.54667155946016,6.05443725062752,5.83387008911561e-09,7.5165841988121e-08,9.95760036955068
"TOP2A",1.4263797956501,8.61511673129422,6.05377090556671,5.85467118677229e-09,7.53593855916326e-08,9.95415339295144
"CBLC",-1.52431918158325,4.51766691809338,-6.05101359253109,5.94152015756581e-09,7.6326582595567e-08,9.93989281475918
"TNFRSF21",1.39038748996723,9.08580501464234,6.04670478463516,6.07976952377502e-09,7.80257035634867e-08,9.91761737701445
"BSG",1.39629395600133,10.7678588479818,6.04322444437361,6.19373246696103e-09,7.93320998395922e-08,9.89963322112119
"GPR137B",1.29148940875635,9.63117647496032,6.03368279360097,6.51700705600229e-09,8.30297541797247e-08,9.85036626652125
"CSPG4",1.78915619765989,8.55150439080745,6.03357856574324,6.520627983744e-09,8.30297541797247e-08,9.84982840971335
"C3orf52",-1.4266275344627,5.55748227048103,-6.02979786997325,6.65331112008524e-09,8.44717854866519e-08,9.83032304592296
"PRODH",-1.388368527587,7.97765018542232,-6.02949863681995,6.66392484346153e-09,8.45242373870572e-08,9.82877961782479
"DBNDD1",1.28834543751367,7.49856268138752,6.02603312498997,6.78805979692876e-09,8.59315647496642e-08,9.81090871277778
"CTSG",-1.21217074808348,7.08944754939245,-6.0237883176367,6.86967414714357e-09,8.6880389141227e-08,9.7993366650962
"CDK4",1.06309695186693,10.6476172782831,6.02321020976289,6.89084745972374e-09,8.70637209567227e-08,9.79635700445826
"GOLM1",1.28766642265486,8.40925335818804,6.02214261755959,6.93011628569047e-09,8.74751076951772e-08,9.79085500411263
"ALCAM",-1.33667593743847,8.7072441395655,-6.02081475110099,6.97926447319213e-09,8.80102799477294e-08,9.78401261999731
"LRIF1",1.01154853839609,7.71779324529308,6.01910530527148,7.04303866096171e-09,8.86430319500769e-08,9.7752055887986
"WNT5B",-1.35817370280587,4.55264862530975,-6.01303245042181,7.27424490732888e-09,9.13765696981323e-08,9.74393292488039
"NANOG",-1.59118997288476,4.41816816586673,-6.00288408596767,7.67730073981063e-09,9.62333937393101e-08,9.69172386911157
"C1orf115",-1.79260545926106,7.30439481885091,-5.99987911689341,7.80078599341993e-09,9.75210436895518e-08,9.67627677483735
"KCNK5",-1.0568236745169,7.06676587108581,-5.99830765661441,7.86613510060445e-09,9.81497948103171e-08,9.66820087906991
"HOMER2",-1.11003177877975,7.34641821936173,-5.99679198254262,7.92967183269235e-09,9.88479837729211e-08,9.66041312072181
"FBN1",-1.59468238738573,8.61334092640878,-5.98865627880237,8.27939873962505e-09,1.0281436206283e-07,9.61863495349226
"NAP1L2",-1.52652247095057,5.01283717079147,-5.98632510261737,8.38236074886837e-09,1.0389505874952e-07,9.60667153472004
"KCNAB2",1.36704876454421,8.4838622842344,5.97280007746747,9.00492060923789e-09,1.10873616453119e-07,9.53732859034181
"SLC6A14",-1.57590823729154,5.40290652845649,-5.96828588357543,9.22261159681975e-09,1.13233175716509e-07,9.51420953258094
"NOTCH3",-1.17470954969496,8.32184145651919,-5.96501208411697,9.38369932906117e-09,1.15102592240478e-07,9.49745096681206
"C14orf132",-1.50430753605963,7.70539453560999,-5.95107288062558,1.01009484021703e-08,1.23551844480205e-07,9.42617084025946
"HOXA5",-1.20753282193901,7.52110184140998,-5.94917424618293,1.0202703376764e-08,1.24679521396088e-07,9.41647125774413
"LAMB3",-1.35615603224159,7.45625173305845,-5.94692920470165,1.03243181390935e-08,1.26047550763708e-07,9.40500487825399
"SOX4",1.10227393144092,9.3565636909977,5.94576530335125,1.03879241941105e-08,1.26705466386348e-07,9.39906157649349
"CSTA",-3.26725839975721,8.69744469248377,-5.9438229291126,1.04949277943445e-08,1.27890993935008e-07,9.3891449908334
"GYPC",1.17373506100099,10.088364139212,5.94205195984499,1.05934281722632e-08,1.28850475688564e-07,9.38010554529806
"DAPK2",-1.20247100859868,6.01460907649404,-5.94027094300855,1.06933993660425e-08,1.29945232370763e-07,9.3710167874237
"HAL",-1.92202371490559,6.62702239326636,-5.93373423194912,1.10682871237067e-08,1.34250600749779e-07,9.33767607507061
"WNT4",-1.99987230839218,5.70523564876439,-5.92937494722095,1.1325411502142e-08,1.37241673398168e-07,9.31545622834985
"GAPDHS",2.27986903563454,7.67797092977804,5.92897689202024,1.13491791050975e-08,1.37401992898204e-07,9.31342788031552
"C1orf21",-1.344396250292,6.52595315915786,-5.92026115608484,1.18819917771137e-08,1.4358599701741e-07,9.26904041591712
"CRISP3",-1.92538144414232,3.86347778924407,-5.90962022567489,1.25657412176212e-08,1.51287811391102e-07,9.21491278689434
"LSR",-1.95371589278483,6.68246036607882,-5.9055247034967,1.28390358518767e-08,1.54293261265088e-07,9.19409884726464
"PTTG3P",1.10136677146765,7.56715145129568,5.90169687204008,1.30997183326642e-08,1.57136363697892e-07,9.17465485630595
"RERGL",-1.73925379753088,4.22440475194664,-5.89986634242047,1.32262034919103e-08,1.58362228954103e-07,9.1653596820169
"SLC6A8",1.0663371041007,9.71820687973294,5.88480216743239,1.43134706975593e-08,1.70753288586894e-07,9.08894584564042
"LGALS1",1.06259366603619,12.8319208698462,5.8786559986706,1.47817580091776e-08,1.76178558209933e-07,9.05781007256468
"LAMA2",-1.12457974908928,6.40041170593198,-5.87542697426295,1.50337520171617e-08,1.78691971332517e-07,9.04146174458866
"NCAPH",1.26836518070506,6.56490763249341,5.87146834231096,1.53484208801863e-08,1.82043820212979e-07,9.02142842966254
"INPP4B",1.39348155316485,8.74273420641592,5.86994690725036,1.54710640168129e-08,1.83055538761546e-07,9.01373158305109
"MC1R",1.29781561584087,9.11311393552437,5.86264443801634,1.60731804184029e-08,1.89149999526674e-07,8.97680916587901
"S100B",2.56071336334067,9.72792461175778,5.85890077244726,1.6390682623831e-08,1.92365536212541e-07,8.95789366539282
"ARG1",-2.10067156265535,7.25318439370764,-5.85866180343312,1.64111565923767e-08,1.92432617633093e-07,8.95668653481354
"IL1R1",-1.31679613920946,7.86459807592947,-5.85714909953376,1.65413406597053e-08,1.93610898439765e-07,8.94904608363631
"RASL12",-1.02100635907265,7.06026366746192,-5.85016578339665,1.71555342024126e-08,2.00260528617061e-07,8.91379310449969
"ENDOU",-1.6234055068681,5.65206979240671,-5.84510069891704,1.76149090670073e-08,2.05255406009569e-07,8.88824299009213
"KRT85",-1.27958967279463,6.71647168520772,-5.84265622467839,1.78408896852892e-08,2.07517716865732e-07,8.8759179900733
"PATJ",-1.10622234718804,4.6805332329409,-5.84093267986889,1.80019245317768e-08,2.08831934136866e-07,8.86723017961252
"KIF4A",1.11352073342652,7.82028556527498,5.82242658118705,1.98230470203385e-08,2.28071891940906e-07,8.77406584308413
"NOTCH2NLA",-1.5350170671051,9.54056006492664,-5.81093625421097,2.10431048731225e-08,2.41320179807075e-07,8.71633010958235
"PCSK5",-1.35269160185512,5.67025296837914,-5.80376329724405,2.18416225659413e-08,2.49702197891788e-07,8.68033056494634
"HPCAL1",1.01033586167727,9.47003812239896,5.8037443728299,2.18437679618165e-08,2.49702197891788e-07,8.68023563068152
"MIA",2.35528283203928,9.7549448535666,5.80368396139823,2.18506179764193e-08,2.49702197891788e-07,8.67993257844906
"TMEM209",1.38772973515964,6.09266250556196,5.80097166215869,2.21603360397745e-08,2.53019808776374e-07,8.66632880244626
"LTBP1",-1.24719990117837,7.70059397784209,-5.80079845678552,2.21802594570564e-08,2.5302572446243e-07,8.66546023488942
"LIMD2",1.46967954181968,6.5942468487889,5.79933665389568,2.23491059641599e-08,2.54729014568777e-07,8.65813053955165
"ASPM",1.47487572639589,7.68548069204768,5.79894715326755,2.23943069847353e-08,2.5502128277202e-07,8.65617775580279
"COCH",-1.83625902489707,6.00365351766297,-5.79108243779422,2.33263445922923e-08,2.64710363045169e-07,8.61676825736656
"TGM3",-1.30565324516894,7.08135922678017,-5.79087578834812,2.33513384486263e-08,2.64763566984034e-07,8.61573328469788
"PLPP3",-1.27226255034087,9.09483405085646,-5.77289317060752,2.56295017152962e-08,2.89085703171062e-07,8.52577454949236
"CALML3",-2.25008190752027,7.70924743604574,-5.77268963764031,2.56564903676151e-08,2.89139998187842e-07,8.52475755168851
"DSE",-1.16638908988943,7.851978661622,-5.76995873494284,2.60213069108127e-08,2.92492948974213e-07,8.51111455345095
"NCAPG",1.22667183772651,7.34746479672115,5.76699210878463,2.64233560240433e-08,2.96518303351275e-07,8.49629934432811
"EFNA3",-2.69974772313433,5.94903390790464,-5.7669808028214,2.6424899800152e-08,2.96518303351275e-07,8.49624289359667
"DTL",1.2402100602484,8.25835305765578,5.76606861772639,2.65497451291624e-08,2.97663049646732e-07,8.4916886186956
"MMP9",1.66946123909499,9.94454727331154,5.76472192417394,2.67351128760585e-08,2.99483794493924e-07,8.48496594411957
"SMAD1",-1.12987438101686,8.19195677324826,-5.75912768016426,2.75187675075631e-08,3.07469759666766e-07,8.45705200580104
"SERPINE1",1.41488174826617,7.63586655150785,5.75564167541795,2.80183947468911e-08,3.11450851751673e-07,8.43966782820954
"ST14",-1.2361481955373,6.5118058812199,-5.74725561192853,2.92568894415847e-08,3.24388249514305e-07,8.39787975741563
"CLDN7",-1.26170047229933,5.54654727271033,-5.74564731231077,2.95004471965742e-08,3.26256430022163e-07,8.38987070276396
"PCK1",-2.09046002201338,3.78497208251786,-5.74426322721322,2.97116348061963e-08,3.28313564608469e-07,8.38297952884578
"CDS1",-1.35034826715625,5.44091785407099,-5.7410390506902,3.02093308984585e-08,3.33248278836718e-07,8.36693156335331
"AQP1",-1.5532956010165,8.96354035714019,-5.74063532407998,3.02722223775033e-08,3.33659769721273e-07,8.36492253187447
"SLC45A2",1.81159487967328,8.6678484628093,5.73903350089358,3.05230127131946e-08,3.35856171111683e-07,8.35695254440905
"TCF4",-1.28720311197271,8.73889539049621,-5.73455112528297,3.12356301871242e-08,3.43118266225705e-07,8.33465893431725
"ACKR3",-1.64681937562139,7.05616112391672,-5.7314522454297,3.1737768829625e-08,3.48340713610674e-07,8.31925386204527
"MTARC1",-1.12829737901596,5.19824710834932,-5.73103318072272,3.18062757496942e-08,3.48505907143078e-07,8.31717109305409
"DAAM2",1.31566093176218,9.3639220933054,5.72734501232341,3.24154627342033e-08,3.54287693706016e-07,8.29884562303538
"UGCG",1.20402729290173,9.8485501454691,5.72400077049518,3.29776814301034e-08,3.60130643356046e-07,8.28223660655333
"CDC45",1.50876006323956,6.83767996697627,5.72054193349467,3.35691796401664e-08,3.65977034555293e-07,8.26506604598807
"CBX7",-1.133855313075,8.13733209906625,-5.70403584024302,3.65376027458769e-08,3.96680934390915e-07,8.1832319173482
"RAI2",-1.27616387851599,6.7855243730857,-5.70299679565254,3.67328027119952e-08,3.98137169211725e-07,8.17808641951115
"ZNF423",-1.29506386232233,6.55797976552311,-5.69889150813388,3.75140481975295e-08,4.05930020288454e-07,8.1577632790886
"CORIN",-1.67117146113695,4.69021775585241,-5.69682443013337,3.7913534204807e-08,4.09912580842851e-07,8.14753438152395
"OR7E156P",1.0659825606034,8.07098717984792,5.6914232658943,3.89770739456474e-08,4.21062193187487e-07,8.12081988104506
"VSTM4",-1.49936247879925,5.10750701221106,-5.68943449980716,3.93759708205881e-08,4.25019274445073e-07,8.11098807925225
"TNNT1",-2.22507693726327,5.14382839918622,-5.68890386178501,3.94830752853726e-08,4.25809121354968e-07,8.10836521364453
"ANTKMT",1.02137675507551,7.63003690418067,5.68120466802881,4.10694570779074e-08,4.39800464991157e-07,8.07032977855094
"SYNM",-1.32544532524807,8.79124026965443,-5.67855727655821,4.16291815337285e-08,4.45285396241416e-07,8.05726006381672
"GABRE",-1.31654544900476,6.6308672557124,-5.67766731260249,4.18190089167237e-08,4.46583175483342e-07,8.05286748730492
"PRRG4",-1.07386588381257,6.4964300731101,-5.66770488667943,4.40024860616686e-08,4.67602620829745e-07,8.00373126929846
"ANKH",-1.66707481179335,5.2132512858932,-5.66698144169544,4.41653073613527e-08,4.68569115284522e-07,8.00016563989248
"MATN2",-1.43598892391749,8.02354469844781,-5.66049282443322,4.56521913068885e-08,4.81991030324307e-07,7.9682005391854
"PBK",1.54225491614073,7.93199748233891,5.65967686447331,4.5842593951202e-08,4.83609694603336e-07,7.96418278689274
"ZNF204P",-1.26307401152101,5.351431051568,-5.65748106213869,4.6358837007835e-08,4.88660368427778e-07,7.95337290230012
"KLK10",-1.72873831121001,6.68627944329228,-5.65672197011199,4.65386191312586e-08,4.90159171932537e-07,7.9496366400626
"NETO2",1.34617229352071,7.8056368554938,5.65435660047455,4.71032034017843e-08,4.95705140561634e-07,7.93799666282484
"WASF3",-1.04397034980823,7.55901211703059,-5.64793212128702,4.86705877806261e-08,5.11374531886853e-07,7.9064002215256
"HOOK1",-1.53981176392989,5.82773257401298,-5.64597222542495,4.91587942619376e-08,5.15362276254871e-07,7.89676655141486
"GINS2",1.1778794880521,7.9929365583849,5.63871696481177,5.10079983290666e-08,5.3292731587556e-07,7.86112586701745
"MSH5",1.03685193431694,5.66530562958836,5.63099160152747,5.30516167885857e-08,5.53392025045095e-07,7.82321364906747
"CD1A",-1.18201139553122,7.65872140493586,-5.6300834877223,5.32970274812014e-08,5.55507547024288e-07,7.8187596432806
"HBB",-1.52806083173132,9.03956195750678,-5.62834274880239,5.37705486475424e-08,5.59796730544967e-07,7.81022338721232
"CENPM",1.53528590403979,6.91830707850745,5.62825542937241,5.37944093391244e-08,5.59796730544967e-07,7.80979524136516
"CPEB1",1.68786263029787,7.76396003978297,5.62355962008424,5.50929018230649e-08,5.71939766616993e-07,7.78677803175946
"TIMP4",-1.60507198891416,5.1546040695323,-5.62054878176282,5.5941497442367e-08,5.79826061328318e-07,7.77202755258693
"PLSCR4",-1.31713751360697,7.88306328693007,-5.61458912579786,5.76589709103808e-08,5.96205647660948e-07,7.74284794967824
"EPHB3",-1.05906856140813,7.71699976111972,-5.60838856301349,5.95004434853202e-08,6.12816968882377e-07,7.71251353307031
"S100P",-2.11238713118295,6.08894566069637,-5.60756332518604,5.97498111628551e-08,6.14892199118197e-07,7.70847820289704
"CCNB2",1.10530337324435,9.21445208694967,5.60138526956633,6.16493334234749e-08,6.32949337408417e-07,7.67828232929693
"IL18",-1.82234884317854,6.31404868363544,-5.59812270663302,6.26760841571278e-08,6.42479136261627e-07,7.66234633464729
"MFSD12",1.6247113047122,9.79557476080027,5.59778982370538,6.27817775083877e-08,6.43057028226133e-07,7.66072076052541
"TMEM230",1.16004624064375,9.46737645472279,5.59731203495979,6.2933783628329e-08,6.4410800999198e-07,7.65838769206693
"NPR3",-1.0886336002233,6.12093406782932,-5.59644374504527,6.32109451266135e-08,6.46437265494834e-07,7.65414816917561
"PRDX2",-1.18112233557468,8.63720269658566,-5.58687892325634,6.63439559211052e-08,6.75827219730696e-07,7.6074796605351
"LHX1",1.27356669228893,5.31513929525636,5.58135100175357,6.82231738674343e-08,6.9442776273027e-07,7.58053537383767
"GREB1",1.22519710800461,7.00126493417665,5.57535489431372,7.03202394959097e-08,7.14657523606521e-07,7.55133180524887
"SV2A",1.69067984920918,6.77368489207039,5.57506607133686,7.04228228240272e-08,7.15142668849292e-07,7.54992571389853
"NDN",-1.28188252439769,8.59679894368359,-5.56813845369567,7.29275429021502e-08,7.38549311296565e-07,7.51621613146329
"TAGLN",-1.62391085155946,9.11740732540026,-5.56806562535621,7.29543303129056e-08,7.38549311296565e-07,7.51586191909579
"ID3",-1.52258306134233,8.00100571876635,-5.56378032224879,7.45475355929884e-08,7.52341576313448e-07,7.49502582071143
"F13A1",-1.49948634007718,8.97313196299525,-5.56341245033456,7.46858745678015e-08,7.5315477068025e-07,7.49323771061087
"KLK5",-2.08320740859118,7.43126104028476,-5.56271562776885,7.49486024752659e-08,7.55220114122869e-07,7.4898509194572
"MALL",-1.59238764273748,7.53864741042824,-5.55883774801224,7.64272489876487e-08,7.6893124965274e-07,7.47100898389867
"SLC20A1",1.22389114321005,10.1190629634954,5.5543672751486,7.81671593071935e-08,7.84620161821783e-07,7.44930007494462
"TST",-1.54867226853846,7.76853354301632,-5.55232644907086,7.89742302775231e-08,7.90894768501247e-07,7.43939408308441
"RNF128",-2.12208693140679,6.15608510547725,-5.54766050571965,8.0850074462969e-08,8.07200705147513e-07,7.4167563521858
"ACP3",-1.67267110738824,6.32940055237553,-5.54067387945405,8.37403607481988e-08,8.354174168292e-07,7.3828863248753
"ABCA8",-2.50219790841769,6.88747592392711,-5.53343991411068,8.68390370131749e-08,8.64804739448198e-07,7.34785131995409
"FKBP11",1.26981312799578,9.73191079247283,5.53323378631114,8.69289498485693e-08,8.64804739448198e-07,7.34685352552076
"ABHD2",1.34478074953717,8.84012123992577,5.53245772108982,8.72682836818384e-08,8.66634539929544e-07,7.34309711106673
"OAS3",1.01905595812269,8.91336066168486,5.52460910844824,9.07734463556795e-08,8.98705366007369e-07,7.30512966971575
"BDKRB2",-1.44494544136977,6.13480447874661,-5.52399698337905,9.10525149612143e-08,9.00405937425927e-07,7.30217025126806
"LRRC17",-1.0167632528658,6.56240565646205,-5.52392952223546,9.108332168608e-08,9.00405937425927e-07,7.3018441145958
"FAM171A1",-1.01198508529261,8.11660134082809,-5.52055398657703,9.26378279166154e-08,9.13004261681593e-07,7.28552915931903
"HCN2",1.13133299809714,6.02696675841012,5.51963662091874,9.30647430381644e-08,9.16519021506515e-07,7.28109657003798
"PDGFRL",-1.89309289180484,6.80708857017323,-5.51710233292415,9.4254115151076e-08,9.27531628267833e-07,7.26885413348531
"KANK3",-1.32295552243094,4.81685528814367,-5.51336871164477,9.60333771918841e-08,9.42906028015796e-07,7.25082583343233
"MIR22HG",-1.01724271452964,7.98160214799963,-5.51207409422551,9.66579375300703e-08,9.4761116349969e-07,7.24457676146089
"OTUB2",-1.30856687007484,6.15452796560458,-5.50300475013343,1.01145591837367e-07,9.88633712119515e-07,7.20083064383353
