"Gene","Com.ES","ES.var","Qval","Qpval","tau2","Zval","Pval","FDR","AveFC","propDataset"
"COXFA4",0.101417648028346,0.362109729023417,12.6870225966518,0.00175811810885665,0.913359865671398,0.168536293249577,0.866161394118927,0.943718917663948,0.195604829301242,1
"TRMT112",1.09251365959806,0.066727265981697,2.29285792235579,0.31776951290681,0.0259306799994535,4.22936542089324,2.34351419818868e-05,0.000379591076151331,0.382029350639344,1
"HACD3",1.36688521036938,0.779963762631369,23.658861780542,7.28691058180887e-06,2.13667039718552,1.54772868474797,0.121687632830941,0.325073764491423,0.957824482141174,1
"SLC39A1",1.00930098114612,0.231903264772131,7.74807923140279,0.0207742795882436,0.51505651147757,2.09588410517318,0.0360924730519401,0.14483843879624,0.496264510328982,1
"PNRC2",-0.957582100365674,1.06527006337618,32.7102889191026,7.88952779402747e-08,2.99484639927244,-0.927782460796564,0.353520423812262,0.604135361217312,-0.321878798036661,1
"WDR83OS",0.849614020763354,1.38774428732273,41.800251295464,8.37897240445649e-10,3.95734664021873,0.721218646698162,0.470775000980332,0.706751154936277,0.336869049406601,1
"ZNF106",0.566447723412535,0.0548700384476472,0.494674626300349,0.780877248937473,0,2.41819992535227,0.0155975044046037,0.0787667931570983,0.484223934026457,1
"GPS1",1.41032844441031,1.65126169844797,46.0778243870189,9.87023664575599e-11,4.72390556586676,1.09751966724398,0.27241428816681,0.526926257737284,0.768083720563312,1
"YPEL5",-1.87859158631877,0.81219980902343,23.0804933286063,9.7304864874785e-06,2.2171747887555,-2.0844953535805,0.0371151324294605,0.147679039288293,-0.816199684206391,1
"YKT6",1.7107454518359,1.29108649794802,36.037999252389,1.49433473987923e-08,3.64492244068566,1.50559347661326,0.132171564118774,0.343853875703545,0.783078938809431,1
"PRMT5",0.384224440316039,0.606408244433639,20.392725334938,3.73057656770083e-05,1.6384899516969,0.493403741102499,0.621727339495059,0.815317588220464,0.540275341169997,1
"GALNT2",0.46511952618533,0.0947096223950176,3.38778406134489,0.183802764076517,0.116601297558075,1.51135859256924,0.130697113132847,0.341651896178666,0.357508564638812,1
"SNX6",-0.644457612124037,0.15220596156254,5.29525523578545,0.0708190237109377,0.283737823616941,-1.65188011877912,0.0985589917266405,0.28431652502736,-0.220239317700143,1
"SSR3",0.60764220108251,0.0549638956023808,0.120770362504531,0.941401853395152,0,2.5918458911436,0.00954625237934881,0.0540484519211155,0.570337619634146,1
"ALDH18A1",1.71300289855987,1.19053707075475,33.5168860548523,5.27109286873886e-08,3.34661551291341,1.56995294692654,0.116426058346345,0.316003200411739,0.788395988687318,1
"SNX5",1.11304339954537,1.10947688144751,33.4144118677779,5.54820698648603e-08,3.12251557649205,1.05670307208416,0.290647122508107,0.543800807918383,0.339818641759818,1
"RAB11B",0.444453093700432,0.539015499376457,18.1407887684916,0.000115021167163653,1.43646614750788,0.605376149621582,0.544929094575393,0.762847662680521,0.19116705479413,1
"PRR13",0.445978333212346,0.0546128741999518,0.286871356932081,0.86637652506215,0,1.90838609423748,0.056341332801743,0.197113660134559,0.189643953613078,1
"TMEM43",-2.25338573502158,0.140092835852709,4.1829701423649,0.123503587940977,0.219284700578198,-6.02043091759194,1.73953340620869e-09,9.5703696555085e-08,-0.816651655880565,1
"NPLOC4",1.02353877209377,1.31144248780669,39.2471488311629,3.00323914551008e-09,3.7265226258025,0.893778027256489,0.371440667762676,0.621881724057207,0.39271875565414,1
"UFC1",1.12390838711644,1.28647149638812,38.2383896892729,4.97323728030779e-09,3.6496913371255,0.990902280721272,0.321733298589792,0.574275219755277,0.336786968348879,1
"CNOT2",-1.50446603423386,0.417555517675557,12.931608191651,0.00155573979227459,1.05618421412242,-2.32822674515806,0.0199000667371061,0.0945615780558041,-0.507987037505434,1
"UBE2H",2.21605996133616,1.54453200673665,39.9111768443147,2.15475583344129e-09,4.3784324416784,1.78313018140627,0.0745651144350281,0.238442099535336,1.20207343068792,1
"NDFIP1",-0.140315256686035,0.0542754550267933,0.910683675646563,0.634231126700261,0,-0.602286541285232,0.546983418038368,0.763987119916957,-0.0507335553538849,1
"ATP5F1E",0.612077525984444,0.605795474847634,20.809939790484,3.02816119730592e-05,1.64081319535364,0.786399848356061,0.431633272289518,0.674262158545947,0.299159581298829,1
"NUCKS1",0.497109662367068,0.71849524980387,23.7727576053415,6.8835310568572e-06,1.97153399007231,0.586462508990033,0.557564748569858,0.772301183884766,0.22523149015228,1
"GOLPH3",-0.291852973053085,0.20132979538985,7.10261351916151,0.0286871279708813,0.432968604304666,-0.650444275213365,0.515405285825657,0.741353504895835,-0.0923249006350633,1
"POLDIP2",-0.0488272160767408,0.0542898904905635,1.17356311710737,0.556114228687274,0,-0.209557148629217,0.834013327397125,0.927752271857553,-0.0264167590042938,1
"NOP53",-1.50736185598975,0.5366458104661,16.4109319302234,0.00027315641855707,1.40982493677951,-2.05766016304083,0.0396227669964415,0.154822073379263,-0.690895275734435,1
"MAPKAP1",0.973679872718713,1.03143148085742,31.6642114229169,1.33107906386386e-07,2.89346724702788,0.958729302586774,0.337695132616775,0.590163092640413,0.324645940106034,1
"BZW2",0.32399924598068,0.0544029742794247,0.684108428603484,0.710309694721171,0,1.38909733341188,0.164803154532,0.394215330079583,0.23991019573929,1
"LARS1",-0.230528911942869,0.0590280163096406,2.1534172166715,0.340715109010214,0.0128015974917802,-0.948847256434588,0.34269830320767,0.595316170466934,-0.043570841114363,1
"SELENOT",0.259750777027779,0.0543587499602167,0.23319183465355,0.889944731763093,0,1.11409474271562,0.265238543806229,0.519721189576025,0.189991399636634,1
"YTHDF2",0.725869183999302,0.0553130601776081,0.295374295073113,0.862700970851247,0,3.08634532024514,0.00202633343525593,0.0162740119315869,0.267512743013974,1
"SPIN1",0.283968395586686,0.477556362702166,16.2712226370272,0.000292919913664126,1.2542577858387,0.410920388300078,0.681130911911843,0.850582828529166,0.142700530343512,1
"CCDC47",-0.0559841067553722,0.135862990194136,4.85303124862297,0.0883441210248096,0.239246401376147,-0.151884749391035,0.879277836957651,0.949599597890942,-0.0823798167600523,1
"SUPT16H",0.927241671631652,0.661645736644625,21.2930083345843,2.37838407660904e-05,1.79526329721147,1.13993524619018,0.254313279567372,0.509462714419071,0.281476483945073,1
"PCNP",-0.728875591932372,0.512022351815512,17.0656754152533,0.000196895444710658,1.35371654320697,-1.01861237271621,0.308387028018632,0.5605402106681,-0.324526143958314,1
"GOLGA7",-0.842514228777662,0.116763593961994,4.02691465576078,0.133526231757237,0.176360549690041,-2.46560508562068,0.0136782046379036,0.0715116721225441,-0.325842556684501,1
"ENAH",-0.587370293562356,0.140417489366034,4.90690473395598,0.0859961830392622,0.249254863764191,-1.56747771928764,0.117003070175949,0.316898564264584,-0.419017760334166,1
"WBP11",0.467274088198543,0.0649230164992323,2.33658596924031,0.310897194854378,0.0283852678320258,1.83388607837612,0.0666709065293294,0.220528145671214,0.23927496640241,1
"UBE2J1",0.952068146359787,0.167001488165989,5.656016162414,0.0591305196333173,0.323327163784636,2.32974218973627,0.0198197812499548,0.0944236237402602,0.363077274311752,1
"SLTM",-0.657070577220109,0.0555502882527502,1.21105347444936,0.545786864653203,0,-2.78784652824226,0.00530596735507571,0.0347137523044818,-0.343464516614551,1
"USP39",1.34095186352117,0.955324301746536,28.5532626488471,6.30576520305877e-07,2.65860837131848,1.37194839315932,0.170079503829943,0.401647967984638,0.96087893897096,1
"NSFL1C",0.0128532527648723,2.18187480986549,64.3733797530338,1.05074708994841e-14,6.33799417276545,0.00870158033524799,0.993057231010883,0.997647987915163,-0.226919600445685,1
"RAB5IF",0.837700559884959,0.0673800442891579,2.36526805816464,0.306470422498687,0.0315723877441313,3.22717977897421,0.00125016885253659,0.0109844687791271,0.305142758017994,1
"YY1AP1",-0.708337732598578,0.115405647050205,4.03147209749054,0.133222309155822,0.174473972055945,-2.08509980076696,0.0370602423555908,0.147550687045664,-0.278109486470689,1
"CHMP3",-1.55556498041003,0.0597970525141917,0.310955478454978,0.856006132074612,0,-6.36133502710389,2.00007566064642e-10,1.37984055762797e-08,-0.728891794908958,1
"EVL",0.183733930352199,0.05424039055096,0.232132075458261,0.890416420277509,0,0.788910908809733,0.430164079385181,0.673161327420667,0.134311625578267,1
"TFG",-0.534883039657726,0.055229666752766,1.5064513444076,0.470845307919443,0,-2.27600187709785,0.0228458972664065,0.105000935656212,-0.214274308781386,1
"DDX41",0.418094649694257,0.319586940029012,11.0387629236765,0.00400832647836846,0.783462235949379,0.73957138303438,0.459560111159327,0.697478128820708,0.168329772749224,1
"PPME1",-0.218442310602312,0.148229107809254,5.28296598976602,0.0712555195914985,0.275764114838949,-0.567374763071768,0.570459592254615,0.781818648665958,-0.0976049211715014,1
"LUC7L2",-0.636133677051845,0.441190512119334,14.8208236786116,0.000604921512771259,1.14289273348197,-0.95771283043664,0.338207585141772,0.590979456266894,-0.153270574637025,1
"MED4",-0.299583217261888,0.0546918331746158,1.88717077952963,0.389229790082046,0,-1.28102097325778,0.200186299446707,0.440744342944175,-0.136799511781932,1
