"Gene","Module","GS","MM.MEcyan","MM.MEsalmon","MM.MEblue","MM.MEbrown","MM.MEpink","MM.MEyellow","MM.MEmidnightblue","MM.MEblack","MM.MEgreen","MM.MEpurple","MM.MEgrey60","MM.MEturquoise","MM.MEred","MM.MEtan","MM.MEmagenta","MM.MEgreenyellow","MM.MElightcyan","MM.MEgrey"
"CSGALNACT2","black",0.124756635136635,0.240720090642354,0.247967681928136,0.120432977822511,0.282502741933647,0.417804486969737,0.0901062954054959,-0.109087199536676,0.66383425350622,0.447170804189708,0.599411333577729,-0.448991142794641,-0.648232368591715,-0.54482092520654,-0.574085297588234,0.226975700512174,-0.131563372266167,-0.242232139132007,0.0508175153146982
"TESC","brown",0.0603029978784958,-0.0670362624696492,0.472801562053963,0.208762813683469,0.411698011322569,0.465880146113819,-0.440882995811973,0.0667189678532392,0.0547658463993752,-0.260886698975493,-0.10461475302035,0.242574560381443,0.149255218779956,-0.177216263260763,-0.215878233509413,-0.111986676156493,-0.391085883504877,-0.226845657051615,-0.00756843967622141
"GON4L","cyan",0.248868725667464,0.636673601470597,0.559842902819156,-0.105332850468263,0.159276857591564,0.154631895541921,-0.243960043975924,0.0798747200438399,0.288968443254601,-0.143087229487389,-0.32432010086442,0.0217154169411305,0.0819090303409519,0.122025862001875,-0.402332416150355,-0.0422612108243633,-0.401266228656088,-0.710331538725505,0.383726114445741
"ATAT1","grey",0.256977233797796,0.287082701594536,0.0861351263857539,-0.3600146972684,0.275420013447079,0.0228534118178983,0.0968288033427318,-0.214293561646408,0.00766821295723015,-0.127519793758067,-0.362812636150497,0.33629727790355,-0.0242447849014527,0.344286616392214,0.0833086461753811,0.132850238874552,0.149822995983827,-0.197007515766095,0.617042244957579
"FBXO5","yellow",0.195064398636658,-0.273883575875532,-0.391495184249329,-0.526373002690272,-0.301689912542734,-0.469491690312643,0.788985729169024,0.238393439006605,0.349665276445146,0.738292330011452,0.40377061123029,0.0442312369579431,-0.409794201788905,0.0839778276518914,0.0242955505749658,-0.0474820044099593,0.115840489878186,0.0731142809462464,-0.268803132567831
"TPPP3","blue",-0.448192397771781,-0.202464779576295,0.238007658642946,0.692830611127052,-0.103731278919972,0.40849502979158,-0.408434279501106,0.0301239422671804,0.0871063988752323,-0.0297795283161326,0.387332226336361,-0.243879236159795,0.013938160277426,-0.523135276741024,-0.25572694155916,0.0585985846563642,-0.273426167815682,0.0966146431508131,-0.300458199948604
"TRMT11","black",0.0419512820432126,-0.0778506122904833,0.0908451266237172,-0.238967634594078,-0.153891518988218,-0.122595770109383,0.30447178725461,0.519680739885608,0.681725069681263,0.670856250687027,0.504860646762495,-0.0540603169297806,-0.362037063457342,-0.26836589433695,-0.424555106391201,-0.168316960248377,-0.316128223061358,-0.410163474163409,-0.343907341242638
"SIRT1","black",-0.252340952141195,-0.0575985961537352,0.326632686846756,0.151366996459114,-0.017013244047562,0.110535195090404,0.0199368082407755,0.405141292129787,0.728275058665287,0.565752642053454,0.688751408207352,-0.238151789480231,-0.426295407469983,-0.584486242921963,-0.65217886763619,-0.168051034041115,-0.48050103846196,-0.369267984941162,-0.321623267674038
"MTHFSD","grey",0.0172385307424572,0.396200581980164,0.0912723763747873,-0.0562212971010646,0.0986924453242926,0.00137391028206252,-0.171153768638406,-0.342044163180225,-0.278655072197296,-0.402889225938333,-0.456248080384528,-0.131339483274339,-0.00442019749043462,0.236361364825699,0.0169747862803056,0.0320812015063841,0.0777068742013118,-0.156465401062787,0.461836861514522
"WDR3","green",0.261348899023318,-0.0695975528797561,-0.0948263259467133,-0.569094160697408,-0.349217497328415,-0.497842553229579,0.648009683808457,0.389949776520887,0.507391563172605,0.709995689693158,0.273411643226117,0.251108828557445,-0.367269909611029,0.138447319302011,-0.176759325772366,-0.16001382399368,-0.100938689437255,-0.306158231036932,-0.135185604952788
"CENPU","yellow",0.0755284037222136,-0.258163495597479,-0.442921057104087,-0.345671191382436,-0.231376965201716,-0.329528600287831,0.733924236990477,0.0833391966489321,0.289650554830422,0.646879931646741,0.434300206179565,0.00142372918231563,-0.490345679007226,-0.0357763445534274,0.0485441252290264,0.160271814136835,0.216462092495496,0.255707008627974,-0.199764859872381
"GUF1","yellow",0.115826570008595,-0.103294340682475,-0.493767653227836,-0.18810777988243,-0.314537573155899,-0.428162413759549,0.532915097514466,-0.0360367546968178,0.0189796483227069,0.353690253334838,0.244713270642778,0.00557055059812097,-0.225454500226129,0.117944219907323,0.299754704960846,0.262245304079428,0.534626339327228,0.427752627056169,0.0125985484750906
"GALNT12","green",0.131413545376283,-0.037791423867097,-0.133453893138829,-0.193337619407469,-0.149657856599751,-0.140758303748819,0.313840895507646,0.16076295302991,0.236398639681241,0.35318084318474,0.155788657370737,0.0803894071607202,-0.124155167209691,0.124608545024136,-0.0407693594436943,-0.0512497605422614,0.118105720691347,-0.215345367836326,-0.0982024981250925
"PAK1IP1","green",0.1454873454596,-0.425283954084572,-0.34229430607621,-0.407995964637283,-0.281122512794158,-0.336080288276959,0.66441780516561,0.357750727360843,0.461772757811292,0.783950955278605,0.535559951552024,0.28869508779813,-0.302282094595261,-0.0375567401336346,0.0357178930366855,-0.0527453293823995,0.0656861466020002,0.0661687604622429,-0.427823857786561
"MRPL2","tan",0.0303871090183444,-0.159492128459401,-0.356089680871175,-0.281531526085666,-0.0578094651618256,-0.309851450203002,0.126715080729012,-0.115813330801094,-0.473289091968375,-0.254952373348916,-0.403139527742092,0.261130342556297,0.467743665329509,0.543384025507532,0.608864698208249,-0.0904610692824825,0.311299430627147,0.257930085620359,0.0980409711240677
"NETO2","yellow",0.21425452669834,-0.0614406596264739,0.085916856186517,-0.467816854170687,-0.123832083451859,-0.253885942768375,0.419259976968199,0.310301678757574,0.379230007660233,0.450179552747153,0.0917338688777429,0.50115382781873,-0.151574255380132,0.164173257225209,-0.116456358751144,-0.163691432310082,-0.231970791414659,-0.275589205302977,-0.0535752593100422
"NOC3L","green",0.0885913079088512,-0.275361229432352,-0.0312624292696626,-0.381837219326042,-0.173488320812366,-0.24738210910714,0.535894600528837,0.492144418216657,0.677854453357968,0.781793437617245,0.511113289089316,0.261322143213138,-0.335466299721137,-0.103179687472028,-0.250081825606374,-0.16034825960326,-0.23240541188315,-0.252146725884923,-0.328508042323828
"MRPL35","yellow",0.137967760786954,-0.358808972692319,-0.484319536639743,-0.511876384961077,-0.266815230479787,-0.54238961118564,0.720748770148794,0.320141437975319,0.38560960055594,0.733603129539816,0.445846011250798,0.227077654895144,-0.281579225491976,0.0942571405269095,0.156884215769458,0.0115330340058943,0.336841667616147,0.142905425335005,-0.25119956406046
"ARMH3","blue",-0.270927892946474,0.246925696681098,-0.012679817048898,0.322921746849594,0.185008134841214,0.161872860093067,-0.187621280070987,-0.457140470129331,-0.115708276602923,-0.234690631739819,0.0615911035545771,-0.492625938538743,-0.176829464682412,-0.225368057877276,-0.0462964116712225,0.331151144440882,0.22567440121054,0.23729656163581,0.321898402255434
"DCHS1","pink",0.20345792855315,0.506285979693066,0.517031765647383,0.0400234530420922,0.1523079824689,0.385301690835645,-0.296341985270794,-0.127720900830263,0.0609252467328896,-0.28313172644587,-0.373974621796707,-0.171387323712533,0.0664124084013773,0.103865686842725,-0.286443256283878,0.0218684933271412,-0.309649294080017,-0.501679725480919,0.387777695607657
"ISOC2","turquoise",-0.159451661168521,-0.406615551670654,-0.028208713140294,-0.107255354931878,-0.152885681223272,-0.222511591185075,-0.177203183249396,0.547080632950332,-0.368964318887849,-0.18703903555965,-0.271376808523221,0.388697246351917,0.802603688481469,0.362128772647952,0.340097224345685,-0.55020654385926,-0.241253081573243,-0.0589057359143762,-0.472342353548878
"MAGOHB","yellow",0.337922712422718,-0.268385396245952,-0.321475083976803,-0.509525092873857,-0.276294968231829,-0.341718345021724,0.707565318464304,0.22460549830129,0.405271629344746,0.67396679476371,0.328701613521056,0.108610344473427,-0.293288470924624,0.160728716193592,0.0795149213284504,-0.033096742454682,0.155049793142733,-0.0112578199637311,-0.188778073946251
"GPATCH3","turquoise",-0.0536944714975699,-0.126044433197615,-0.173768141778314,-0.0966503577940054,0.228984419592816,-0.117544556363275,-0.258856903099725,-0.124540602093638,-0.620298412078057,-0.562179624026604,-0.541609708139919,0.0502625267220353,0.577576030266761,0.396362930175048,0.47554738974748,-0.342988378009496,0.217637201472426,0.149017251869448,0.155730476203505
"NCBP3","black",-0.018734606839532,0.037785337816391,0.0332201727461461,-0.115168540916438,-0.0194719638245737,0.00251109511772959,0.231568177278527,0.127243837267582,0.393109179584048,0.33397165859789,0.24202209811327,0.117890728422701,-0.237577520714059,-0.0451380527258498,-0.17093465674327,0.0657421023417218,0.0153022734368504,-0.148603972266907,0.0131165367423167
"TMEM177","red",0.191998549271281,-0.355138878938775,-0.361930873485131,-0.455257654208091,-0.0548259185779372,-0.405726712549684,0.213044484664219,-0.0190513934762034,-0.4830540926005,-0.199645756449485,-0.464458202427044,0.586970113261355,0.371254132427074,0.590443175041461,0.590862744051743,-0.217326839322015,0.340521365001755,0.24426651330749,0.06475073085541
"TLCD3A","blue",-0.592767203256905,0.0255085996323123,0.124491090133988,0.604095310305917,-0.348943936728711,0.0995374202492473,-0.377483353071789,-0.157442427090646,-0.284868998969406,-0.337169120682459,-0.040202357689477,-0.234925228221566,0.200740861166071,-0.153498780506487,-0.0243920752179899,-0.026983586201171,-0.108685107182236,0.163035816269308,-0.0742474239671463
"BAALC","grey",0.25735862289826,0.150240890831204,0.477565951525516,-0.180828501046803,0.118792219863626,0.147907578960317,-0.109328890945464,0.261992194427444,0.304997405250557,0.0656976619418401,-0.117000703971685,0.327111988090477,0.0569056931923288,0.0523070731420899,-0.327034970621798,-0.256983639977922,-0.388653079214948,-0.550751513441054,0.0546515842555754
"CNNM4","grey",-0.189152957660849,0.00770398142225302,-0.229413694410881,-0.00601129113999937,-0.410983823650237,-0.338580252533788,0.164770739363853,-0.0209905234383644,-0.207683299265538,0.0511398068642322,0.00310178048887711,-0.136504953658898,-0.0201606629506183,0.158392743476132,0.0944842663531003,-0.140093908641199,0.133338149615631,0.066973992208919,-0.0751517361433127
"PLSCR4","salmon",-0.155268143240707,0.161423210656711,0.769568409823905,0.478472331925937,0.292977897549692,0.648455786591624,-0.532591458429547,0.18128827574179,0.510344463429621,0.0382962983279492,0.348296317769504,-0.25709098646156,-0.199406157148485,-0.641611854294753,-0.745469785888199,-0.127550953879273,-0.67783993500885,-0.493517234191379,-0.0975536525090616
"NOTCH1","salmon",-0.155612171450102,0.193627196146102,0.584650825007947,0.278309094837645,-0.0968412686736658,0.270676128564712,-0.428565413866763,0.303255067562658,0.151899128296801,-0.132347247711802,-0.0960080924624311,0.127464584550076,0.283287848559625,-0.104444753138299,-0.371512106731094,-0.282020699652992,-0.668421653316381,-0.525904522028094,-0.150180716131829
"NABP2","turquoise",0.150541271724108,-0.208349785043207,-0.283692659657395,-0.432823810014398,-0.242769914380707,-0.509515311415194,0.185536426847621,0.262258569746755,-0.411417902246404,-0.138784824512807,-0.445588172785696,0.360582791744404,0.653320769604264,0.686318046413638,0.589716931411024,-0.32054724755597,0.157710206095005,0.107225374524985,-0.0919766360262654
"C9orf40","yellow",0.100197970839689,-0.307108829433867,-0.449870934164436,-0.372750101864615,0.00496734114657815,-0.214707918552381,0.549484672658092,0.0351564467331244,0.171372060966804,0.401213499658607,0.221970551301354,0.00298692073040315,-0.220458091498496,0.125637949105448,0.236657802447848,0.219873851870887,0.391285184919136,0.240749146059031,-0.0344625075889747
"INTS8","green",0.106839345323641,-0.226385275348556,-0.0877474589450486,-0.349196620313539,-0.229806588726716,-0.196486357873214,0.629268203152326,0.371988732328923,0.683749273474604,0.851088869242244,0.584315364011939,0.168721730497992,-0.44530424959486,-0.0860392229720185,-0.20825053782378,0.0499093886745201,-0.0548297916982232,-0.154518868802075,-0.241268657388567
"KLC2","grey",-0.198810695314669,0.0104069723975782,-0.128648477887064,-0.0941570135565587,0.0693364120641078,-0.175476055014413,-0.148874104862275,-0.301807446121809,-0.45536660280107,-0.430929133066346,-0.41469228320534,-0.000208386531134355,0.29032171959087,0.337551464721122,0.329606601635413,-0.122781602878796,0.206377791062292,0.106721414915047,0.33664668042879
"LRRC61","red",-0.000814166782059797,-0.153912588471809,-0.0867608825596304,-0.199658861274229,0.11985294636509,-0.0420743930585042,0.040373934205444,-0.171095392171838,-0.242157940999147,-0.216886044918324,-0.332195400549589,0.377573107692542,0.279519763525659,0.349465820407995,0.340024652883074,0.013477844947494,0.143612622401942,0.134324129801397,0.198857232149981
"ASPSCR1","turquoise",-0.0716772142205866,-0.297947193992571,-0.126275535206304,-0.240362819708496,-0.12208928269832,-0.343667707884743,-0.12580341675729,0.464737829397427,-0.38745788938954,-0.256154043959208,-0.413828980995091,0.336639549768235,0.832084379516304,0.500168289336271,0.452626741841299,-0.586559065737985,-0.0774215799964683,-0.0502708036196481,-0.321834722836645
"RPS6KC1","green",0.30194351937213,0.00335442220196725,-0.0507650921430512,-0.411063575011834,0.0136946850827929,-0.0955901630315594,0.432879426679363,0.0716805017674154,0.430950815175454,0.497797867745563,0.221661891436225,-0.0973334732732816,-0.339123777452399,0.0509265075593332,-0.151029828346892,-0.0707813621056811,0.00543224450569378,-0.262847436226785,0.0433243835774837
"ANO10","grey",-0.211602175724522,-0.339090523291661,-0.330925081693026,0.264558486750384,-0.0115629487355173,0.0513224401580558,-0.158752856567313,-0.155630117023352,-0.263059779611803,-0.166435217403296,0.15042439893909,-0.30358090835689,0.216862356006212,-0.107386452456792,0.298742923792746,-0.0453601795197437,0.32709734236025,0.42615117105269,-0.190295250074399
"YEATS4","yellow",0.126747969720163,-0.227365343675456,-0.466957545008005,-0.382231578639443,-0.391500436390972,-0.555495609655418,0.645618759389855,0.257375101272854,0.15857000045745,0.571546614763548,0.315936475697698,0.124741180894147,-0.219685598775037,0.137213652320636,0.187986083857888,0.0813511251577931,0.33635776488088,0.227676486310158,-0.243292263211002
"GCC1","red",0.0437448835544811,-0.0719381869389314,-0.290173038952063,-0.105949323645932,-0.206578681371194,-0.204059832374357,-0.00752028826210688,-0.136283310251266,-0.484717056732629,-0.311767535205973,-0.431845571103318,0.326334089207509,0.368846610971152,0.424808033925642,0.507927211808806,-0.00717429147126968,0.296759636604151,0.201918452796269,0.0692398392068039
"GMIP","brown",0.0560076502891441,0.191603549066048,0.17605598840659,0.227164397871281,0.714130162372681,0.456195522362215,-0.54548246045127,-0.255753129833874,-0.315021371273019,-0.628614542772044,-0.354467321602521,-0.257293417570361,0.394245857104182,-0.0035907671615316,0.0908956254719566,-0.124941370977334,0.00229153949869715,0.00739537117377021,0.223719765637182
"METTL25B","grey",-0.105352030385777,0.110482548147953,-0.0213000448938449,0.0361363139436871,0.18104432838576,0.150262776912726,-0.191161744761806,-0.28771783406445,-0.202434952895097,-0.338878939230777,-0.311948004069461,0.0112851768906077,0.160801132828807,0.151285893916126,0.154818974590191,0.14188580533008,0.148525110891668,-0.0266299411954529,0.333313424747952
"ZNF768","turquoise",-0.000526330807945213,-0.33910610750496,-0.249464899700577,-0.294112021081601,-0.367337458088158,-0.426278367390546,0.125687317567194,0.333774725586951,-0.334721373179782,-0.0835203184833769,-0.347911418405787,0.452168624972617,0.659772285790686,0.609213344482078,0.515277745395197,-0.308753579776702,0.0385079692509442,0.0470305170968103,-0.253077847175782
"ZFAND1","black",0.0731366094201635,-0.296563432267384,0.0447033503333771,-0.162687175947162,-0.20025618299785,-0.0711669055806693,0.373534231550657,0.380365628748162,0.63317943070511,0.705116504431934,0.583960200602908,0.249511288247534,-0.372020885719736,-0.234614331373766,-0.258436108916646,0.0443713345370036,-0.156956287192189,-0.142522037586895,-0.300904343012319
"FAM193B","pink",-0.118191995375546,0.524917515857424,0.477825771637191,0.392645786155972,0.338349849540467,0.472621979448686,-0.601040245094048,-0.223069786507685,-0.024824308608703,-0.470967536035618,-0.219686503064723,-0.336815539953307,0.200747385008887,-0.12957506029796,-0.238155714094961,0.0423247327461446,-0.182987990203557,-0.263707507363495,0.330941178390703
"SIGIRR","turquoise",0.0488123558493779,-0.301394584265804,-0.243658005442388,-0.248224658848927,0.17898701235465,-0.172979427729566,-0.0705966911294144,0.0646769225552392,-0.385725514259386,-0.302660338489339,-0.364388156275583,0.131962718883585,0.55803344728122,0.412182665476257,0.469042663684527,-0.324101739665245,0.0837707123186596,0.0946447067677656,-0.0531236095981709
"CERS4","blue",-0.451610587295923,-0.110118875423519,0.24878010953842,0.52313751651758,0.0789564155854873,0.252152377923233,-0.567745793177694,0.114220334253045,-0.0718789614710811,-0.234786636987837,0.180250922960373,-0.0825957030407344,0.199424045062271,-0.416438825467118,-0.17445110523344,-0.213123323486094,-0.241312584142158,0.0482025340077224,-0.246218391002497
"CTBS","purple",0.0218100121913583,-0.216723340471336,-0.0374468510317482,-0.128253736032456,0.0198483518603223,0.0155950049490152,0.317368706855674,0.29821816967034,0.657664261688278,0.709381125771006,0.74818381501974,-0.190941595536,-0.4552981572147,-0.399111784621178,-0.336425548423775,-0.0465165997857701,-0.0304403260479474,-0.132165988652954,-0.320757269491904
"CFAP68","magenta",-0.0259475125532608,0.260121155160974,-0.0442179157400818,0.282429573864305,0.0772622364111485,0.164606391811468,-0.142093313394437,-0.400965528574797,-0.163871127451351,-0.279086165942546,-0.118624934168457,-0.0531168640910735,-0.0599339955341904,-0.0457884539985226,0.108577919190385,0.636230499363706,0.336985271782827,0.297036942046853,0.413829858081987
"MYNN","black",-0.131284610748848,-0.0653690652637275,0.222677926338201,-0.0435199456577407,-0.112332320837007,-0.0776217266066952,0.15922467129891,0.374711262240125,0.546411780072575,0.515007895550913,0.468690379805973,-0.121863521924313,-0.456604559851409,-0.414198938136057,-0.511570756040584,-0.119783263466074,-0.408433483734403,-0.303591581740412,-0.282052499787343
"SLC37A1","blue",-0.25613542162618,0.0273721609149644,-0.111378629661439,0.402713017544679,0.158117208942,0.194981068125696,-0.24989538331483,-0.199368612913275,-0.142329024876429,-0.23226071752576,0.11860712661519,-0.444697794165128,0.014693277898562,-0.276931442650371,0.022720593595318,0.147895853951518,0.202935742306721,0.313597546913533,-0.0108301580310074
"CDKN2AIP","purple",-0.164900764644342,-0.242048980987969,0.139774397648495,0.113506573885276,-0.11206043503919,0.119433732497131,0.0638400968684781,0.567331013158884,0.59881626669808,0.553254626806288,0.667996850915029,-0.0707070381851609,-0.212014621600599,-0.459000570248971,-0.401961777583794,-0.168378929019568,-0.303665302174379,-0.206014049162137,-0.549781688296484
"TMEM106B","green",0.0514442083555127,-0.290709685721889,-0.0949694751346913,-0.350672923490452,-0.435998779087655,-0.353605986037162,0.585826510311471,0.421926921039807,0.548621220825775,0.805938911623225,0.533909850226628,0.21177695896931,-0.386668886999438,-0.0501866501005134,-0.213247805206873,-0.15629502553591,-0.179346749918843,-0.196515658201013,-0.39210696750406
"RAB17","red",0.282060562160111,0.00301265462653588,-0.521039689300092,-0.436954928725708,-0.100379488080485,-0.43752109341493,0.287316413092782,-0.113249923417538,-0.481720812145769,-0.224092256822719,-0.536625554028804,0.349857730759401,0.435704695123941,0.742974376389096,0.72009593072423,0.0923612546438134,0.592120024456686,0.239945061860892,0.271492695623924
"ZNHIT6","black",-0.0197395868320011,-0.101516618335881,0.160536497174937,-0.218302592912008,-0.257142557371194,-0.160664487233261,0.358211723919538,0.531742435476361,0.776708719047308,0.751889703038655,0.586958171305313,-0.00965690826233914,-0.320939546801653,-0.248163541104122,-0.409185141790159,-0.142606677526474,-0.339486164809097,-0.345835610458045,-0.305479967486384
"HSPB7","blue",-0.408000837654363,0.287440365742178,0.416934809366087,0.479750453436587,0.134232012000545,0.392226433192504,-0.531681456772124,-0.232925842701519,-0.0522992943148417,-0.356130486104509,-0.0261972159068653,-0.299753181442512,0.110497413299668,-0.217898816983407,-0.266219227439885,0.0559126058483892,-0.205288971720285,-0.146571573394009,0.254559845416626
"EHD3","brown",0.165130241169604,0.127330373683288,0.445526168549504,-0.036645301581127,0.334769097972167,0.264749192843717,-0.273382960635594,0.0357691494775859,0.0513653420167803,-0.201960433663623,-0.220114590499486,0.300702457557606,0.0760576595569577,-0.0159331062729159,-0.205358802084095,-0.212298307720575,-0.319771529944051,-0.27727411894065,0.109639107298519
"CCDC59","green",0.0196874702885571,-0.350020793749932,-0.262037952462194,-0.207997757288886,-0.304103454763413,-0.191961151699604,0.622980515064714,0.366016295806068,0.638217447735211,0.888617865231687,0.752609952344376,0.0273675823176703,-0.481922355851414,-0.260551197887554,-0.163067930278571,0.0513720253873783,0.0070602355121647,0.0415264585279017,-0.476608207228288
"ZSCAN32","grey",0.228559900085098,0.300556731047654,0.139716562330137,-0.0717368469189818,0.339057172459252,0.228582849832192,-0.0400744372139644,-0.460299241354712,-0.0168513856589116,-0.215595370901959,-0.236176088562132,-0.206639704211203,-0.221697997537291,0.0860929894749852,-0.0573230755142932,0.135065734218195,0.202527303976008,-0.0958326629588682,0.604366159949666
"FBXL15","turquoise",-0.19145522588857,-0.180021907972775,-0.025663858336868,0.0996078185428577,0.182824879060018,0.0537887590898897,-0.395532104474252,0.16870950645147,-0.406683252261052,-0.483597583849782,-0.350574991724802,0.195301555020786,0.776553834629021,0.243687386293568,0.377351355497826,-0.318492149210097,-0.0613299643590107,0.0963414036005339,-0.177620721408775
"LETM1","blue",-0.229257581834553,0.182235847127568,-0.153826200328876,0.333981022491201,0.00238308405447276,0.022816304680821,-0.274866608180084,-0.308597391846946,-0.488998236073982,-0.498136943930354,-0.258339011162697,-0.240971496832748,0.290035095738338,0.112402746602764,0.315789806033726,0.173431431575711,0.299245518989443,0.3795903486759,0.2163285279944
"VCPKMT","black",-0.0602194291333527,0.16983880483699,0.356536998502003,0.22215468974511,-0.126325619233042,0.226693249794794,0.0973832834967025,0.24837532580648,0.853403649835081,0.624694773632921,0.71014722878968,-0.243868559057173,-0.564654149025529,-0.571681099178783,-0.698044186574743,0.0742710384075151,-0.375451335159678,-0.383826725242959,-0.225747891652236
"PIP4K2C","greenyellow",0.101744638181883,-0.131280477159969,-0.511087169001109,-0.24264463679715,-0.165324823799353,-0.337065011070187,0.398970482666756,-0.23498580710782,-0.295094809556824,0.0563326585493907,-0.0508756226301936,0.100380041468015,-0.140442517255333,0.244781311805398,0.457841094939807,0.319339079332463,0.632954236342805,0.5271053375052,0.163968142708382
"RIGI","pink",-0.0586519452985048,0.0116511519109657,0.315699009473989,0.220847274418134,0.500050650799476,0.487555860368309,-0.204523467167092,0.0507897995132195,0.465746729736918,0.160341527842146,0.398659793167213,-0.242283798273185,-0.30451668968251,-0.546193664343606,-0.469364990552695,-0.129391699237607,-0.340114712102584,-0.229328546938909,-0.0931704566875279
"PYCR3","red",0.191375546831424,-0.156504120212172,-0.331524909912502,-0.351327441898212,-0.169311042687645,-0.335022718870631,0.156438294054172,-0.0688783479513065,-0.522132862771265,-0.23493759710931,-0.448347031112487,0.26398852361362,0.381589950631367,0.584526530842755,0.511925945449817,-0.175607517774251,0.240052683648808,0.167316920698676,-0.0158156480067264
"METTL22","red",0.212532320049268,0.0174535351430814,-0.289052879314172,-0.270310960838709,-0.170962848285645,-0.295080990554791,0.143814886957853,-0.0797059621727961,-0.423607025995942,-0.213071766034512,-0.441753469264587,0.166058139932191,0.34028231701036,0.497008282034232,0.476218034376863,-0.104911304230403,0.230269533674544,0.177524254928439,0.0210476295175764
"NFU1","yellow",0.0695069189375717,-0.474111036987102,-0.346885335536117,-0.320671370443373,-0.348349519969179,-0.348150779390064,0.582638529757299,0.353186320481785,0.325412569073024,0.670603544523729,0.477492404281971,0.131235869055179,-0.133325628488479,0.0349571143115845,0.154180661566743,-0.0144992855699052,0.188322472431711,0.199766510765826,-0.420125278091788
"MTPAP","grey",-0.0930309739843054,-0.119220066494791,0.109092512003541,-0.0716403284854717,-0.152852831713168,-0.132360890547902,0.0771716280244599,0.342360327514102,0.24102539266758,0.182344717644678,0.0742224794111482,0.340206126016734,0.140031351870237,0.0780149967225134,-0.0984346717735255,-0.183631260246347,-0.216534937339471,-0.271744440843185,-0.0811795570481857
"QRSL1","brown",-0.103565391245037,-0.00248818179903887,-0.0788770466242026,-0.040905591107561,0.179585865340665,-0.0533214846308426,-0.0290524712243523,0.185980176937443,0.0402121941523726,0.0107376277888678,0.111069432850011,-0.324526799039748,0.118728784130506,-0.0401149755404193,0.0156503729716183,-0.195021443481218,0.0341630689118413,-0.00412430146577305,-0.13324774393917
"ARAP3","grey",0.274293618785059,0.164987583483813,0.10530294746041,-0.269372159821844,0.0249609614263403,-0.0180745452324845,0.0876274300324537,-0.0721036141023459,-0.00927361233861106,-0.0604924208283108,-0.275773948035565,0.180663845198421,0.0379434535636542,0.315867567776596,0.0323917818061361,0.0470352595255097,0.053302236328826,-0.170646684333106,0.27257056856219
"PLCXD1","blue",-0.370111105498068,0.364256226448187,0.347341561873041,0.582600162107357,0.00622887804317942,0.24647816531768,-0.526937807304212,-0.188811903706883,-0.205291891429553,-0.392603635405986,-0.0675706067086157,-0.408417821790264,0.016056266608915,-0.347708834367205,-0.300676813376405,0.10066506258741,-0.248168351323549,-0.0135929159331282,0.117596865822641
"PCSK1N","turquoise",-0.0718792109744372,-0.128413915421818,-0.0238652944556005,0.0237000878161466,-0.211203500238178,-0.123983078831607,-0.186989778182133,0.10163472507097,-0.3635477609663,-0.296386004772321,-0.297464492445686,0.188719050181473,0.623188400389858,0.371066120419905,0.401230309798788,-0.20334608428715,0.110948492171598,0.0930538374015421,-0.0771851327850808
"PCYOX1L","brown",0.0467151717789589,0.240188233914784,0.293373914406725,0.0750488602693576,0.469878963913252,0.396245008956669,-0.186736297539006,-0.206161551619915,0.306098854129264,-0.0975172428846098,0.0332850563803895,-0.116409758384479,-0.184051709629916,-0.183312493839533,-0.25131953142424,0.175985421866736,-0.0343203654702449,-0.202532453225857,0.358526237567691
"BRF2","red",0.089901800868486,-0.235687372868618,-0.146460299546808,-0.247583191846769,-0.120851648631827,-0.193604668073096,0.0496236926322426,-0.0376572483934905,-0.409603649886142,-0.250371938727959,-0.433268535384994,0.226126511303724,0.419304175599749,0.506036339463481,0.431376780667542,-0.190866756816286,0.0905154457488893,0.0938084272930277,-0.0240452037849433
"PAAF1","tan",0.043982650398927,-0.291409692266007,-0.43606843753733,-0.170123184867233,0.00433764653418975,-0.238351953224009,0.189791766760274,-0.149051141355269,-0.265420908239806,-0.0391319279833169,-0.0622902023614014,-0.0336406281316126,0.0308923079813651,0.126151462580802,0.422719155587514,0.0815678562330712,0.371159074637394,0.422131347319655,-0.0581220242006657
"REX1BD","turquoise",-0.084558649140955,0.0601939067521232,-0.0829859770318964,-0.0047744961447029,0.272139236968274,0.0151488770278851,-0.2831716935218,-0.278277181844736,-0.588824674839716,-0.632470464803224,-0.572498290710691,-0.0430813617550987,0.56784009821443,0.408813022181002,0.439764313742427,-0.113865877966305,0.172036183093587,0.189339182358463,0.259171806961186
"HOXC10","grey",-0.119980627575571,0.15634558395366,0.0861587009652192,-0.241139954979619,-0.117560048435725,-0.232897855750225,0.14034796360336,0.019211718763967,0.0836096262105707,0.0643827947414337,-0.150303574036953,0.10852551955424,-0.0345020181537175,0.265040966737141,-0.0565460752182784,-0.201860828689691,-0.0202523044292151,-0.280180492878414,0.236947414779102
"TMPRSS4","blue",-0.452773083535338,0.18977726387973,0.187541457159972,0.787274846223211,-0.144285073736509,0.326597186435176,-0.412863057545375,-0.263676703930164,-0.134863882507008,-0.258310129593281,0.169391171382353,-0.415065290029648,-0.126011705481049,-0.475957789122028,-0.240919784259083,0.276540352708494,-0.0832913249476238,0.217092056592068,-0.000688608817266363
