"Gene","Module","GS","MM.MEbrown","MM.MEpink","MM.MEblack","MM.MEgreenyellow","MM.MEpurple","MM.MEsalmon","MM.MEmagenta","MM.MEcyan","MM.MEred","MM.MEturquoise","MM.MEyellow","MM.MEgreen","MM.MEblue","MM.MEtan","MM.MEgrey"
"CASKIN2","blue",-0.300641752276184,-0.603966473465153,-0.450247356565918,-0.554758553718266,-0.312922960689908,-0.132129979390223,-0.1470468166919,0.071985318050634,-0.131291724348645,-0.37148163146077,0.1743810915246,-0.0988977335969645,-0.087419022149181,0.560575994799275,0.49371544928093,0.286620689932987
"SMIM10L1","brown",0.270398244244583,0.351998927295542,0.0693294837012554,0.246540999415084,0.315603743146598,0.506029937335593,0.34222181718003,0.42687914203732,0.274857545626753,0.467590573985033,-0.515696798166723,-0.237649740972952,-0.0434306290676488,-0.2801428889323,-0.44210707609554,0.200322534503298
"ZGPAT","tan",0.000808923624139441,-0.541966529400841,-0.353697690772984,-0.427276267229276,-0.375571545485582,-0.0841527638082515,-0.210917985307279,0.162722284661141,-0.0505674423350668,-0.342827116450501,0.0890774403656626,-0.0298054021108538,0.423594650443246,0.341722908701981,0.549920288031391,0.332101147985141
"DCAF15","turquoise",-0.116611768744789,-0.417793081120188,-0.0828194541486274,-0.152460493794992,-0.0819997178986112,-0.189483378794064,-0.164305203995225,-0.226323629844988,-0.48017183608782,-0.56215242929819,0.483430274993597,0.352027755304409,-0.125063562387864,0.188666273764426,0.365025950322474,0.188881002836049
"AGAP4","yellow",-0.0291037829447876,-0.112235360769285,0.417772126623509,0.0165083218044685,-0.116862032502053,-0.379679293934303,-0.124142140357147,-0.63978022795882,-0.55450854525153,-0.650158090744298,0.541217722345088,0.780468964371388,-0.0461784786368949,-0.0571385418690506,0.243457747263915,0.0235577568299028
"NOMO1","red",0.109340249906374,-0.0153962009037685,-0.281043730699124,0.160646662645593,0.550558875523207,0.449556447940159,0.0465450348933822,0.35149801847397,-0.0371636688369678,0.305501664778472,-0.061157955164352,-0.279357800068067,-0.301536050124456,-0.12577010160663,-0.153263049020312,0.0297432994082937
"SDHAF1","green",0.194924118569509,-0.373640936022722,-0.214845273565663,-0.125850562745447,-0.235736956301144,-0.20804663756131,-0.210792192810831,-0.24738478203907,-0.307847230095326,-0.38936908599255,0.534150336028222,0.0836305533925748,0.472244697912,-0.0207635357010566,0.54716030775127,-0.0111439209039783
"MINDY1","turquoise",0.0276784336290634,-0.321053109309707,-0.155823573021053,-0.275770263021669,-0.115623503445723,-0.116778879383441,0.0488075376763031,-0.20899345235141,-0.286969605199554,-0.373484686452893,0.384882031311228,0.120118817448887,-0.139569887628116,0.154451361198577,0.312569611877564,0.0609815417652696
"TJAP1","turquoise",0.280554510562006,-0.0144881289831439,0.349985980829923,0.144391797860193,0.118203825703024,0.0370274720343425,0.312622945803735,-0.528428454643196,-0.66103459241291,-0.453499734424795,0.559689813410227,0.603945511521247,-0.266527370944776,-0.339940246780473,0.0340339725613043,0.154527023269219
"TBC1D12","grey",-0.178930392156618,0.235712377546498,0.287939273431911,0.0424642432104286,-0.176290579680936,-0.19933649820426,0.0880159515986157,-0.225324958107349,0.0450041254089898,-0.00295151510516295,0.0876470027166723,0.198558809449798,-0.0958203616852305,-0.0802919303119207,-0.119812877533509,-0.142740817273846
"SYT13","turquoise",0.0676684366517439,-0.299932740976588,0.030858996851624,-0.0397583560130255,-0.181278060789417,-0.340531663390831,-0.136270047039556,-0.563283081111316,-0.555994913222218,-0.573827213386731,0.76198493646636,0.391083988139111,0.129623684061348,0.00229062783691154,0.472294003137885,-0.141938071900405
"MIER2","turquoise",0.107795970744207,-0.486757804396167,-0.063978426602514,-0.111863803142185,-0.11431735537359,-0.161099457022714,-0.10352089067518,-0.447570619981085,-0.709120179754535,-0.700410242089316,0.79483705915303,0.445961014391006,0.00819976877634542,0.0651822151194474,0.565084510267095,0.149152258488011
"ORAI3","grey",-0.0241290017956824,-0.338565352500252,-0.322420657356279,-0.327399324182039,-0.162386800908408,0.439230127021121,0.354827342328519,0.379840600484884,-0.0206557783097307,-0.052826519745857,0.0152596996435421,-0.155292082141322,-0.00506122766618406,0.151639108462383,0.245731523309387,0.547598204085432
"TMEM268","grey",0.341801726672224,0.148015080482198,0.180158056628574,0.239367835415461,0.0450391754706704,0.361857225012616,0.492783651900601,-0.0955246704824791,-0.273598405459183,0.0146216110995984,0.198556554609144,0.153795450615072,0.0883451130457428,-0.478693039252196,-0.127714959068823,0.238068121891322
"TFEB","green",0.00706877670230626,-0.418662387146492,-0.125649536058709,-0.2359082263226,-0.395139378050999,-0.569710614113482,-0.543890404172286,-0.402503720578382,-0.20708484138134,-0.527356563612935,0.483987367561269,0.169538064586202,0.593016730295138,0.214719451994337,0.617904679135026,-0.253802823602846
"PAIP2B","blue",-0.466617509018569,-0.345972360173091,-0.0709808980920785,-0.370798882493924,-0.335986655428245,-0.532499540230729,-0.407555685995415,-0.376342932939224,-0.148055211741712,-0.457563005634045,0.367119419631028,0.169575155671162,0.0173528027710402,0.454623264651632,0.462351744494451,-0.230178951381128
"ELAPOR1","turquoise",-0.180852358742534,-0.476026914119816,-0.244450572537918,-0.384723163388604,-0.229711350676668,-0.248647842880463,-0.32667486189457,-0.0217690039201826,-0.130260857495428,-0.389096540592524,0.341424903445406,0.120249475335458,0.113164926991645,0.371203455458947,0.526012992723745,0.0978191482801378
"ZNF783","turquoise",0.170713087684918,-0.207387164483671,0.239934204537542,-0.0165867389372291,-0.142778395104263,-0.344832380108709,-0.0484618408570406,-0.641546831339771,-0.617187950685725,-0.622650767266092,0.723753262790028,0.654683438074318,0.0603732767192955,-0.175822412100854,0.320590881676015,-0.0207258332518604
"IRGQ","grey",0.111284125578015,-0.199547154973543,0.0873827485093596,-0.179881767283424,-0.120520930229795,0.158942271903313,0.392348813995154,-0.0822002327188376,-0.354287698396224,-0.360695393558603,0.275927954176856,0.360195782870973,-0.206488880366199,0.0176643779465836,0.152223951453065,0.433092840890508
"C2orf68","yellow",-0.127599074510996,0.0286760651737236,0.301481813111037,-0.235614664571573,-0.246285449302363,-0.369954270940879,-0.117611398873591,-0.290387582607532,0.0329426884344951,-0.241488324783401,0.0246670843214514,0.33259865956784,-0.0737364483688635,0.168596787634062,0.0878134597975636,-0.0622028239115597
"CALML4","yellow",-0.168096860871349,-0.0201521487579953,0.326913575003916,0.0463297670738122,-0.222401900298038,-0.364370236187992,-0.0892146176889493,-0.507681337688335,-0.331404036263802,-0.460926917440849,0.281474466755806,0.473258009711565,-0.0125906238877907,0.0203428999519035,0.0570614577998026,-0.026910388836293
"FAM174B","grey",0.175148021659204,-0.189843759825866,-0.0270737962862492,-0.190571900395427,-0.0415784633091984,0.429033824226789,0.568054532785921,0.0971641706260421,-0.292185309516904,-0.216757372963886,0.116238199604496,0.135049796043369,-0.12431063476176,-0.0163357435568712,0.135734356087038,0.492699341269998
"PGAP6","greenyellow",0.458959730704035,0.0433478656788985,-0.163668056561401,0.421933031723653,0.628438372898758,0.599274469440771,0.242841284588579,0.196877362694754,-0.308845434051932,0.193004105870065,0.0970905503931256,-0.145607746642202,-0.165851573850687,-0.391706223029988,-0.195722153532777,0.0845211953562683
"DENND2A","turquoise",0.0219962653512442,-0.429671826649833,-0.196735944050585,-0.0809706836056011,-0.0729163317335763,-0.135799536160627,-0.0875915213653784,-0.275842498108786,-0.552438396420376,-0.507797632743803,0.670881347945127,0.217447683745157,-0.0355806161093853,0.0558821681551769,0.428896228270297,0.187183482660801
"WHRN","turquoise",0.252520213562219,-0.0882106653442675,0.169605759279379,0.0747906948920002,0.0655825379724465,0.0982189410766196,0.277376748805764,-0.331507836640704,-0.457368294709797,-0.352776100147563,0.483979199850389,0.451244273418804,-0.012510767109319,-0.293855023139771,0.0518131359813643,0.156020438091515
"KCTD13","grey",0.208270779618666,-0.237493172506056,0.0403763017828049,0.00329144484111277,0.191077858145078,0.275889610650555,0.164102163654116,-0.0703647669607741,-0.506968961527837,-0.353817395483004,0.286144124694503,0.364662585722036,-0.191372533274963,-0.13145993588056,0.111716093982799,0.393036689460515
"ZNF335","turquoise",0.0570925500540809,-0.468403044451414,-0.0929532988359111,-0.124490046012383,-0.105084268872537,-0.226832544937978,-0.124503710432713,-0.420855804038096,-0.637037689655527,-0.64763739581288,0.751332778169019,0.443608063924467,0.0228859707993371,0.0347787429111011,0.49821335158161,0.181004365115493
"ADCK2","turquoise",-0.254087626180772,-0.306315096130403,-0.207663591884098,-0.190551287326427,-0.106708798411927,-0.316895349714123,-0.403344459501969,-0.129918055564435,-0.089553731187667,-0.218453397363376,0.351118760952412,0.0586714455184453,0.07962949993659,0.260113958569246,0.359054107163136,-0.199134922773749
"MOSPD2","brown",-0.0528430548492106,0.538800500135554,0.500461979877598,0.351845624043333,0.145553199710716,-0.160852891191765,0.0876798407664342,-0.334869571366157,0.087962987007346,0.160415942962015,-0.0998777690531905,0.181402024627226,0.0154045360595492,-0.41049245764653,-0.427429236720986,-0.440841437388876
"TRIM52","yellow",-0.0379552021457929,0.0358222277859591,0.359961367885356,0.0441964001809272,-0.122712020598852,-0.461050666619993,-0.320254640301678,-0.536291275882572,-0.19118454533926,-0.362484256020252,0.349429080426746,0.479802436144996,0.235130435477628,-0.0586398349455192,0.199844654824867,-0.319574064595021
"COL8A2","blue",-0.288661324376884,-0.31981712351629,-0.275155321746943,-0.543439389681377,-0.451535280609618,-0.266342180936634,-0.229772774571518,0.216134129126145,0.373144072974491,-0.107541999055599,-0.166573325132946,-0.216438112814014,0.248220180835738,0.605005854764374,0.339817267428293,0.00320261444915144
"SHISAL1","grey",0.0345494716973524,-0.335704314305702,-0.273087709474438,-0.194167599618625,0.0854314538910848,-0.00365766341354474,-0.14446239297714,0.0504437377325351,-0.164257754767324,-0.211786604063801,0.183847084186537,-0.0107415100050078,-0.0978697965310019,0.233558677645465,0.245564190286778,0.090668236833122
"GPR153","turquoise",0.133597812832512,-0.325826713928657,-0.184655656385968,-0.197544337472877,0.109331060670628,0.232768128257708,0.216930002393174,0.0415237801002168,-0.353608778465735,-0.296590279402149,0.324025892944037,0.124769045322416,-0.257090742444904,0.135886035293588,0.291026742411899,0.338423667740081
"FAM131A","blue",-0.312576149055951,-0.10729854209881,-0.223323310453567,-0.185976631766853,-0.0828782577046969,0.196140797245386,-0.0285255380771265,0.457224028204805,0.306213518919861,0.153798312458558,-0.397504149289828,-0.298895484012465,-0.113498982042424,0.424840690667005,0.0456277158507301,0.207673982972555
"TXNRD3","turquoise",0.165805803195305,-0.156419409504656,0.214345393561055,0.132719460942436,-0.0141718359473473,-0.199581905255384,0.0678515480085849,-0.622499646505478,-0.660144638308402,-0.566794312773641,0.812820007357994,0.606703737872859,-0.0689471724101255,-0.203862000519966,0.261020589901149,-0.0346637025927115
"TRMT61A","turquoise",0.0200670138154419,-0.618331605723691,-0.440503557437674,-0.459907114955087,-0.138819619260786,0.0369958138193919,-0.0850957402734589,0.122464375388911,-0.269119421829131,-0.450224562092186,0.314070589742514,0.0155990333448093,0.088825030629779,0.310857735266864,0.529863477598622,0.385849500224641
"RNFT2","turquoise",0.355932293001317,-0.192608190082579,-0.108817499278888,0.185551223512375,0.00511180721806351,0.0660208599392593,-0.0212010857925621,-0.110332287592018,-0.336262718307726,-0.173441201676638,0.390004677341145,0.119588157334425,0.33403226706639,-0.272482151187823,0.189352931939613,0.0632501370789204
"SYN1","turquoise",0.234166063407201,-0.316076223692352,-0.124306331197432,-0.0784802719468397,0.0701722080502821,0.0782079520567446,0.150671515318812,-0.266303358325135,-0.520751538771208,-0.413828163920484,0.58647688390188,0.180403460149083,-0.13425553879074,-0.0528470166231131,0.352241387498491,0.179575331697845
"IL17RC","turquoise",0.00581984696146952,-0.391776665260171,-0.211299452165107,-0.158157613376328,-0.0449747040510385,-0.253318479791975,-0.183968361464056,-0.376906835550299,-0.468152070133537,-0.455617422681659,0.705522302233366,0.165008319062035,-0.0980141521713294,0.0965793085100568,0.44479688376967,-0.101319131293307
"ABHD11","turquoise",0.213776058458468,-0.240602727937137,-0.119038021580379,-0.0174551644783987,0.163935074121658,0.0769425145923928,0.0534627498199192,-0.113248596029663,-0.377105188744629,-0.26490312474827,0.404579331703624,0.159654415608428,-0.0279483885358097,-0.0815824486127789,0.253778909334301,0.0972610572600024
"SEH1L","brown",0.0266558499616079,0.643845667773977,0.522064009528579,0.468538974476598,0.248504242833139,0.164072631323018,0.27291373051436,-0.0606943432168783,0.0962349295500915,0.389493241736997,-0.240544761243726,0.142730474857935,-0.312462661758296,-0.406033774217549,-0.583998251757484,-0.120300360093883
"GLRX5","red",-0.0812480015650182,0.307406490197155,-0.0943194023429186,0.207578736267038,0.0830291782181704,0.285343356802945,0.102132610528526,0.44648040678184,0.432261334090788,0.623820145985375,-0.44772399172215,-0.452433575143422,-0.056078715810296,-0.0610749505048292,-0.353410093902291,0.0260872747287387
"NLGN4X","grey",-0.0578248049769664,-0.0706077379007964,-0.228191362950243,0.0101157191839532,0.171219679582939,-0.156227551370408,-0.421847421845952,0.142212750722468,0.211292391243735,0.143369740248741,-0.0531875155636515,-0.292476127502072,0.121049945915521,0.199348858806659,0.126227266835917,-0.276135796391922
"EOGT","pink",-0.0237703417829966,0.475643032850887,0.602038888696221,0.319639543639891,0.224908632570506,-0.0087147347431263,0.148530784475063,-0.238478956272003,0.0376220299854126,0.0192401482075219,-0.167033389981687,0.43817541520026,-0.194054406760167,-0.200302995499414,-0.480685989866457,-0.165509058183215
"MRPL41","turquoise",0.0935524655233145,-0.380587641412359,-0.0935855098753121,-0.0617996284274898,-0.120374887942208,-0.158427775520992,-0.0748471146956482,-0.345819579538746,-0.564407162040714,-0.538417329015952,0.594424064226656,0.29955511438794,0.0866553697909206,-0.0235556607352018,0.397859659545439,0.188006812234608
"SYNRG","yellow",-0.0749103849160559,0.163520547669395,0.44411356385802,0.0115711039006587,-0.389057347219388,-0.324394282561608,-0.0505998430235267,-0.365586385887478,0.0707010993500416,-0.171306024518883,0.012125199621143,0.385631146614659,0.42641133593758,-0.0751789688257629,-0.0390868490516429,-0.192845136964756
"RPUSD2","grey",0.0756279463153172,-0.169041965425878,-0.368216116599617,-0.119765119842607,-0.0138577157285678,0.191294918423669,0.116741698862368,0.211003031383592,0.0320946958915696,0.159033933281153,0.113314608303178,-0.411813597902533,-0.017480749611832,0.0473837694305578,0.189873437865191,0.0302416829551149
"PAOX","turquoise",-0.178315883884737,-0.423331084200113,-0.324051282424717,-0.26899045560572,-0.29134203810361,-0.371902360884918,-0.524108003490673,-0.0530961153577214,0.00165571673908881,-0.244665360583339,0.335379745437668,-0.0629312003272986,0.440461589930642,0.263125274596606,0.543478355624618,-0.127941823652609
"GUCY1A1","green",-0.0138430064489625,-0.204924897726215,-0.148452960309174,-0.110897336282492,-0.211183819504535,-0.389497931400453,-0.454277106002857,-0.19478379674356,0.045081463251816,-0.186166458572192,0.243166278112692,-0.0745891181810469,0.501880215079848,0.208679622576422,0.398010910847013,-0.357893345866545
"FBXO41","turquoise",0.304274097631748,-0.15793925734405,0.24714284287161,0.17163985903791,-0.0419243818199137,-0.140171356179882,0.0447918036120932,-0.528547397853828,-0.664034824521224,-0.55431454576053,0.721062575213582,0.64211595787242,0.0630344431388913,-0.278978498235013,0.241230816382329,0.128683134841903
"PIERCE1","turquoise",0.0467612784147871,-0.487114038015663,-0.231302331808238,-0.184464066019489,-0.137865542813527,-0.117516793511198,-0.184787751164201,-0.175767576994395,-0.421712190422372,-0.478025581145377,0.53900841806081,0.203666171608801,0.0764448903989082,0.14646712612791,0.484907844276223,0.177909245212259
"EMX2","blue",-0.522699830910699,-0.426307327158056,-0.261453702375394,-0.540179340842808,-0.33266051866035,-0.393441624561629,-0.411522687328654,0.0235692122936777,0.115462039414932,-0.298147051349949,0.0916128659547373,-0.0177036864515206,-0.0427839664805188,0.651716206273038,0.388692008764134,-0.036429458832418
"TMEM80","grey",-0.233696656649936,-0.167169786253892,-0.0213663519857693,-0.315317060543184,-0.177111962543567,-0.22691082062288,-0.145664434708298,-0.0883844258459894,0.031849901951601,-0.191894786903895,0.0578585868445669,0.0525145172768842,-0.057286483626598,0.298606436651443,0.195732969600919,0.00296718036898566
"TRMT5","brown",-0.0223073303278596,0.621803933499279,0.330356378388563,0.560337826471784,0.250397946789093,-0.154073959863482,-0.225019737967734,-0.0206476306902585,0.407550964414352,0.565231026036006,-0.385630266878013,-0.131558681296838,0.200164233202186,-0.390763584613032,-0.51910516006849,-0.564536946960546
"MMP24OS","turquoise",0.145366875065951,-0.51011773781448,-0.3457230560332,-0.195438385046223,-0.00983188393201115,0.0347979030025782,-0.00366198326760966,-0.113543495384574,-0.468698494410529,-0.417695820422282,0.641675213050682,0.0749434029215674,-0.016901059432553,0.098710088231096,0.526459517603962,0.10329500822792
"WLS","blue",-0.322222832555594,-0.016792378576294,-0.0648011476972425,-0.345929906201559,-0.161314781300628,0.14482589297752,0.255566681057548,0.304910388193277,0.263828744618574,0.104885180775371,-0.303493793782724,-0.167085768385061,-0.371709753975893,0.362239460808842,-0.0723010965007647,0.304249659630167
"FAM110B","turquoise",0.076503155018512,-0.498792819193962,-0.413725028420941,-0.15618533104039,0.155306204017428,-0.0059511256881539,-0.207505196379069,-0.0461469392234411,-0.349955825567273,-0.341821508388424,0.489242928129519,-0.0384183851890079,-0.0631430637282451,0.228758845916837,0.494268932617597,0.0156836872272647
"ZNF587B","grey",0.225126400002588,0.0986701835222004,0.129627622211506,0.0295394220881128,-0.104942823642911,0.114357111396397,0.289379625014417,-0.0840811263862619,-0.100041377021878,0.00560299461211804,0.180939910941275,0.0619996058968851,0.0343753415187792,-0.198053206465055,-0.0312180748186708,0.0596320654776374
"NXPH4","tan",0.0512308191915822,-0.566704107102728,-0.230966661466116,-0.414826137584633,-0.420944277876904,-0.337982252312061,-0.264117335104156,-0.250876406722541,-0.328565143663536,-0.610567461927784,0.460894770456523,0.18481739401734,0.332252574579848,0.291921178367637,0.686597506561703,0.110356844670351
"NOL11","brown",0.0167260246722728,0.744964272543978,0.750759870169762,0.59806750823189,0.105464893852951,-0.205415917632712,0.112224983940568,-0.398379739320346,0.0924184868401552,0.264095674494108,-0.176553788848158,0.370729242933462,-0.0956380334688904,-0.494784113975762,-0.626235883838018,-0.331839753165655
"LOC100506076","yellow",0.00537635779933973,-0.0494467328167425,0.440462469859308,0.12118374595164,-0.0646328419749009,-0.288439264016986,-0.0447354847771377,-0.635240874573986,-0.564596056852046,-0.575299484493831,0.56479615543804,0.773149620868532,-0.0484963125330058,-0.206239283811399,0.104779055723079,-0.00850728324361434
"TZMP1","turquoise",0.125222399775067,-0.181497195826208,-0.0654705784334095,0.0264306732079068,-0.119032063008257,-0.215466957362876,-0.276699555489899,-0.157537712255545,-0.180464661405936,-0.220498636539726,0.317989951775411,0.115309263220091,0.331347820278182,-0.0837831067592973,0.246236698988361,-0.020153573543794
"EMILIN2","turquoise",0.0456309010381179,-0.383792064127413,-0.231747129638407,-0.194306925428336,0.0254129802243633,0.0508351831694632,0.142657939950833,-0.186170459474615,-0.469357486413463,-0.391322258241091,0.593968040262867,0.108516035662087,-0.208955458709477,0.089859150216123,0.407507050281895,0.172076801327176
"NXPH3","turquoise",-0.0656548528675065,-0.537280848841259,-0.270915826431694,-0.227723331180766,-0.124807300558213,-0.256078604136096,-0.249319363967714,-0.342581002136043,-0.504908079449651,-0.550476510304616,0.744324859363491,0.213748933591282,0.0697975060817892,0.151812556176554,0.646460574278845,-0.0238042488824591
"MRPL52","turquoise",0.165474184491014,-0.177360288945063,0.213383503071638,0.160666686415026,-0.0372792699186075,-0.166347820314009,0.0257510503558631,-0.546638064294621,-0.654666452147086,-0.575513094796579,0.686925226286879,0.608891078558693,0.0358046758112669,-0.20611309694916,0.25698678263535,0.0603365521510521
"C1orf174","black",0.00122512132218254,0.40389586416463,0.417663727609977,0.375041403155675,0.0393525744842965,-0.199968505484209,-0.112289343354328,-0.183802057493266,0.107001076960226,0.121149711436253,-0.105357655151244,0.193762206922502,0.225737137179442,-0.279296306324885,-0.264391654499591,-0.311776727158096
"LINC00869","yellow",0.186526822708837,0.137913534000422,0.353064662748227,0.238006185791808,0.270209787767135,-0.221221880831088,-0.193801386384618,-0.400911959346134,-0.253042885444236,-0.276560218575193,0.212267920321946,0.434245047119779,0.124617776761173,-0.253789359426549,-0.0867969157198547,-0.198251439642837
"GNG3","turquoise",0.0635673510635286,-0.152054890084563,-0.170844355040806,0.0446967813587386,-0.0354970094316323,-0.0200725472200724,-0.095055718947989,-0.054439879034368,-0.176680909235659,-0.0525372846853601,0.3563129878353,-0.0649212605725899,0.000638341332752618,-0.0388686539296539,0.211572453005759,-0.0263308857610501
"COL9A1","grey",0.0850857616831517,0.0316388028868069,0.0709934649879341,0.168296194102205,0.43888389322672,-0.0487862457688527,-0.143497150056557,-0.237435629303001,-0.259833150348534,-0.0976502419166328,0.178346435419922,0.15840457750459,-0.282178971270083,-0.131462085021871,-0.0596774037409638,-0.155044694092266
"CEMP1","turquoise",0.0353136640353535,-0.309484054552837,-0.0830132134361459,-0.183192725498634,-0.0456404560959806,-0.0573442746574782,-0.0153836462639721,-0.196017254255406,-0.376068989020026,-0.374039325000622,0.382693816530363,0.25109028558399,-0.122227442085395,0.0616253580471354,0.248885685273542,0.220968744742438
"EEF2KMT","grey",-0.0845621253701736,-0.160534870583074,-0.146460634931679,-0.310826741525443,-0.183352305349394,0.184958947432961,0.15651674243804,0.287386921540875,0.139407342142747,-0.00988307835523729,-0.210117878395359,-0.146535219391365,-0.0764984814112307,0.266137351669817,0.0901323623076642,0.334088971750942
"ZSCAN31","grey",-0.143981109625734,-0.0463028750292633,0.134676967770542,-0.2551647969,-0.262063623274025,-0.159516330384335,0.104170761664189,-0.131295830068285,0.0112514948584207,-0.181250313043496,0.0841606415952609,0.191170595422413,-0.196217132875237,0.238866991822573,0.0709799765905612,0.104767010335193
"PFDN6","tan",0.0439123075873206,-0.273618151135971,-0.332613102786432,-0.201733420347707,-0.140736932996896,0.25942953006346,0.0898141801768737,0.352118205766854,0.0201081013475793,0.000447570903212744,-0.052703209014384,-0.256826982783508,0.085429682476143,0.194025241700325,0.328911735129956,0.372680420532883
"NTM","grey",-0.11873005141861,-0.320644487078314,-0.193165478937566,-0.164468331428554,0.0736768774568785,-0.197554865759862,-0.241766715179414,-0.126702084998605,-0.235662971724058,-0.331062341263618,0.285272946875891,0.0869794992145499,-0.132394947681915,0.234914736408589,0.233322710987871,-0.00824247205178632
"SDHAP1","grey",0.0253435303124728,0.00821621333268735,-0.0101470270855326,0.0743794497338067,-0.120921377284696,0.285669049953106,0.295437074031248,0.212357770471965,0.0152271638609091,0.0904554985472534,-0.0537860358397692,-0.0138514533001165,0.00452787189071666,-0.0493803738186286,-0.0423805164332796,0.232645176689158
"OPLAH","blue",-0.119185481682968,-0.513897582950325,-0.280961716379248,-0.442414382869935,-0.276591373701819,-0.0553472819922006,-0.0733406776382528,0.0311164745358711,-0.227085762969658,-0.421614597301216,0.215122858918409,0.04387374194373,0.0120219883355828,0.400533982734749,0.490691752372795,0.288234607981684
"LOC389906","pink",-0.0781338188971672,0.192078846373691,0.473892471174861,0.0318550087673408,-0.148508058275142,-0.0337248733068712,0.35774589944117,-0.291507474944751,-0.209663603355382,-0.215491006164257,0.0389079732603985,0.473406813013144,-0.260600469344377,-0.102029364385461,-0.170107835089253,0.178874500377218
"KIF18B","turquoise",-0.0952123360387181,-0.241503827100724,0.0189928191399032,0.0165367538811294,-0.20570956451819,-0.386938235488541,-0.265558004723636,-0.383884752463602,-0.368075244974634,-0.394763443506688,0.552539081236742,0.306908484586627,0.00989523916959773,0.0871539054333823,0.378690033527509,-0.114679948111234
"MEX3D","blue",-0.121697097977914,-0.23950213030585,-0.222276555945204,-0.269693571214914,-0.0367197825053985,-0.101773682030073,-0.139385243606226,0.0671333654316825,-0.0299536460281518,-0.126315037704762,0.0257308097236692,-0.130270023857096,-0.262175849538269,0.386264250278853,0.22530254642052,0.0453450346112063
"CRYBB2P1","grey",-0.097063810635829,-0.280021221346297,-0.163693718000365,-0.249763349740747,0.00696912896328861,-0.0425844157131878,-0.113373342450943,-0.000985799715818141,-0.121240642173502,-0.230894843366802,0.0366107594997206,0.0409511622783479,-0.129134760407634,0.274656341577845,0.231149954370257,0.17594052166737
"ACTMAP","grey",0.105422883292741,-0.312717284737285,-0.145969041879433,-0.135427235420063,0.147499983673987,0.354149993740669,0.210054514481089,0.149645635575206,-0.366919354483134,-0.276687635152485,0.114868057945733,0.115492240733656,-0.262368182797415,0.0785733076364287,0.16924703557482,0.553512415036662
"PPIEL","turquoise",0.0631081761973288,-0.264917588934584,-0.0562079215030219,-0.184501033283093,-0.110640528646505,-0.115278337832572,-0.0396663703929343,-0.211360197141954,-0.298167950841543,-0.369539239370418,0.318472687353759,0.219774378808191,0.00530225193655192,0.0576816777121139,0.251213879686007,0.110238019570457
"KRT8P12","blue",-0.22423191101199,-0.485235734492041,-0.384652399664372,-0.551318287192228,-0.222177282133643,-0.0508384595486554,-0.120153782437072,0.201550940543423,0.0416929892178398,-0.229249728630902,-0.0559874526014058,-0.121304165201479,-0.0833708038594351,0.539957941194201,0.415236269794071,0.333487804186511
"AARSD1","turquoise",0.0979550937697454,-0.24172065293762,0.0184853758482508,-0.088554430478885,0.0317579640848326,0.182480252358371,0.194833847394339,-0.0868471961485339,-0.464332692793912,-0.32022760584807,0.333470494195929,0.307288721345036,-0.348951845768262,0.00940755821933825,0.227278254318719,0.480514937873755
"LOC105372602","turquoise",-0.0138728680269039,-0.378624269602343,-0.141892884914349,-0.126797969327236,0.0238042317512928,-0.0215693384213381,-0.0283448928844134,-0.205545897596171,-0.477622820332694,-0.425545721516292,0.514669844681296,0.228253802655669,-0.160928110828741,0.103135027033405,0.370422008547962,0.163295101032605
"DND1","turquoise",-0.0973501498047132,-0.287788199716411,-0.049914937123464,-0.144742706981909,-0.194881524500798,-0.271610447086825,-0.24193624150531,-0.363815916173155,-0.30927541110616,-0.402582961072937,0.42955126066926,0.177985503670256,0.0825474358914412,0.110652386623354,0.33852765584833,-0.132304715448825
"SLCO4C1","grey",-0.0691997181709552,-0.0947368507783675,-0.0287801397242379,-0.0588358941156729,-0.135956919310695,-0.0710889497185799,-0.143486409998195,0.0658298826409556,0.0961551098547008,-0.0507808543759814,-0.0575957589507165,0.0155859845743944,0.0927311042786453,0.163003065484732,0.0475985318706534,0.0976012503539892
"RACGAP1","black",0.097189121877295,0.589418469189631,0.397887466096953,0.813954580758604,0.394622796415898,-0.0219391777076193,-0.0808055043192048,-0.205663375571452,0.0287912924009913,0.376566344078838,-0.0853403998861484,0.0738469374815875,-0.00102882327592922,-0.529744160151357,-0.541032941791906,-0.456645239369401
"DNAAF8","turquoise",-0.0546169139012569,-0.441857839750745,-0.253883928491029,-0.151155754481733,-0.0826565374556376,-0.0549377925962767,-0.110642401074905,-0.0994306005307998,-0.379609890505823,-0.410182961155247,0.410396846437227,0.120936603981881,0.0511625554481993,0.107677087560984,0.386053604440046,0.253213773277591
"NDUFB2-AS1","turquoise",0.130400572411838,-0.504919377441092,-0.1675510966656,-0.253872014839008,-0.130401366201572,0.00872582161671774,0.0533172378797773,-0.216596609938675,-0.539266853160875,-0.600121667590557,0.553718898030949,0.298101627088403,-0.0458624918575654,0.15635809490161,0.501922385876581,0.307737643657045
"FAM242F","turquoise",0.0318332742686264,-0.468556381202276,-0.203997209284831,-0.146600072186612,-0.0791543602575349,-0.141260917271165,-0.0841863639148271,-0.371679736501521,-0.591392406856896,-0.561247051992806,0.699556123041405,0.235472952038013,-0.0661646239684085,0.109454299645976,0.488350218449077,0.123751678531002
