"Gene","Module","GS","MM.MEturquoise","MM.MEblack","MM.MEpink","MM.MEbrown","MM.MEyellow","MM.MEblue","MM.MEred","MM.MEgreen","MM.MEmagenta","MM.MEgrey"
"FNTB","pink",0.383185933085946,-0.166374229323353,0.452104036230926,0.721611363120324,0.342283343901139,-0.23003449170192,-0.397476556564118,-0.142202469180865,-0.724537092708583,-0.708389270604769,0.233344298025995
"PLD1","turquoise",-0.341479316101964,0.362633391592478,-0.0814467720366732,-0.116610096245999,-0.412662934389801,-0.20429616403103,0.380077088597838,0.18010742956983,0.162616052193381,0.192547309888188,0.0712700861174104
"DTX2P1-UPK3BP1-PMS2P11","brown",0.66508105376249,-0.677188068805302,-0.139930202090699,-0.0904017315479241,0.697826372684708,0.600390383585888,0.0330880446233372,0.535783364438153,0.0911489661498093,-0.392142712186673,0.477120231524596
"BAD","brown",0.698948633785088,-0.727056410634738,-0.0523559485196489,0.173811094578818,0.788910419495254,0.486879857739495,-0.514258523011852,0.0610889413944572,-0.203011840061335,-0.558260674783291,0.145061691625114
"PRPF8","brown",0.653297293016235,-0.657172413225198,0.0541940441240242,0.19868977533885,0.734932520642332,0.416944174944764,-0.470202538503249,0.101020071789383,-0.203832653698906,-0.552242773052087,0.197030912749432
"CAPNS1","brown",0.901316043254525,-0.843798703864373,-0.0115927795176908,0.218008441887228,0.931932531099323,0.566498623761618,-0.540719531691431,0.131539059903913,-0.252312139386454,-0.6494943003008,0.238537622684192
"RPL35","green",-0.225410901361929,-0.0554857144897178,-0.583570605722374,-0.376182158199126,-0.0640117191403769,0.270785929409642,0.386482906669131,0.32954382227952,0.519491873586085,0.239786487208695,0.0301997337730886
"RPL28","yellow",0.35012670688128,-0.603107833311882,-0.584335448500563,-0.575486140762183,0.494740883597768,0.804759794845858,0.152733249843603,0.515102147111697,0.628949959657635,-0.00772996352123335,0.232216998828424
"EIF4G2","turquoise",-0.535977200005194,0.536288960552735,0.0794888471844861,0.158740730548528,-0.592805228876698,-0.494352689902864,-0.173515368036402,-0.579139734703233,-0.126495580810305,0.3606680779071,-0.566481716923525
"EIF3D","yellow",0.140700724363945,-0.317833697215596,-0.338450473001522,-0.145781813683864,0.211626123328118,0.347164699227996,-0.42928072469499,-0.31319605475137,0.205441507606377,0.274125998662675,-0.547923702244079
"PARK7","brown",0.594231889050768,-0.692547822795842,-0.36379896785426,-0.0167339996415877,0.640064970140851,0.592578199481925,-0.307267734307828,0.0934297655184201,0.080932943249074,-0.161432386911684,-0.0679066663851667
"SRP14","yellow",0.644516633081975,-0.807398908642981,-0.553451743562908,-0.347526508875498,0.661862775391618,0.886539298406599,-0.228950727149308,0.238967778888451,0.428860018453054,0.0655166753119561,-0.145226269851272
"GDI2","pink",-0.191797225771339,0.411977547026152,0.599114056459866,0.740472455459631,-0.27199693937485,-0.71808886042489,-0.175813983875305,-0.272119771659118,-0.703362259453671,-0.416283721294228,0.0508361058136602
"RPL11","turquoise",-0.339353730413976,0.430179728834493,0.227982037340126,0.371247467967361,-0.370106587065737,-0.544151265693315,-0.0876800078482752,-0.338865628406522,-0.336048638254833,0.0828107365920406,-0.258066237987182
"ARF3","black",0.409711497415061,-0.201315203904829,0.498125497435166,0.470607560070024,0.329098174561027,-0.167735240234059,-0.371855102950653,-0.0660293244134024,-0.582990263994884,-0.527284345190695,0.192087671954875
"RPL21","turquoise",-0.573314195909409,0.521563121435498,0.152543181136306,0.164199968144251,-0.562688537000618,-0.46544221561824,0.448039370034037,0.208624353552052,0.0240834552514434,0.0342629204472478,0.153169268413111
"RPL24","blue",-0.665978606916663,0.515958111551797,-0.273428131403882,-0.442396193267134,-0.647821020296262,-0.196900671284354,0.704162561342123,0.27692791744116,0.51440861086576,0.576854569012837,-0.00781918070110217
"HNRNPC","pink",0.0349244475944194,0.0782640290297173,0.209934930831373,0.657253006469341,-0.00282064436479557,-0.407111774452676,-0.399197377638225,-0.472813273331591,-0.60652262984925,-0.126981974437515,-0.340156121411465
"SEPTIN2","grey",0.0989858296063221,-0.118735631087683,-0.0645236830501914,0.265926886319653,0.0491705986008521,0.0219869227388276,-0.243638360968926,-0.19798612861508,-0.128671319046233,0.0915067246155349,-0.326129621214669
"HNRNPA1","blue",-0.710079042530235,0.519249780080801,-0.310724942553373,-0.272719889613451,-0.665320586473779,-0.246640216964333,0.375587974577941,-0.141832689568012,0.380276945324655,0.672738882354435,-0.396906847672168
"RPS27A","turquoise",-0.719336653802028,0.746239369074123,0.215865754593953,0.290401163043893,-0.755422521108,-0.730575261418736,0.137171412513257,-0.38014778710539,-0.202557929057032,0.304707964894594,-0.348764200752543
"RPS13","turquoise",-0.765067623562455,0.697055573106412,-0.0333679975332877,-0.13034932598194,-0.775998901456309,-0.484992200718935,0.586277464179246,0.111813946044277,0.241324578045412,0.382527472719756,-0.00732311774684124
"FAU","green",-0.46550836293757,0.199147766039104,-0.464208509522236,-0.759915583650511,-0.392439048409671,0.231785836212169,0.462620509740147,0.163838308739642,0.78226759919837,0.672822019539248,-0.17558571344504
"TARDBP","turquoise",-0.46249557030794,0.476267127722094,0.063075345677254,0.255889976312743,-0.496992140075922,-0.470238367090287,0.130375813478793,-0.194262681300726,-0.129542143668945,0.23707835131383,-0.256849306404224
"CFL1","green",0.0109173633054656,-0.160650203157644,-0.285588768091152,-0.471651513515452,0.0806331516254531,0.393318827442074,0.553825060176438,0.710103281999344,0.546399351061396,-0.0124315537858341,0.494855789524834
"RPL18","yellow",0.405236594687866,-0.647745775287331,-0.545958861415893,-0.210698506000562,0.577891318610419,0.678791265416837,-0.146793129671986,0.252014273409226,0.310654881209665,-0.158379743635142,0.0438789121321413
"EIF3F","turquoise",-0.307733094369227,0.318036130130669,0.15232011254025,0.397146693418286,-0.298749604267333,-0.476548661218738,-0.203522839953622,-0.381149363658567,-0.338784434469816,0.0036718112511648,-0.312505744875128
"RPS5","brown",0.504826647441746,-0.603843949253547,-0.168239274971847,0.146625650936684,0.601920395140262,0.442827098978867,-0.318182005919873,0.20771534334359,-0.0165209641043255,-0.515850034957328,0.18218833886318
"RPL27","blue",-0.770740717321761,0.579284411882707,-0.31010948869876,-0.480135649686999,-0.708684544646011,-0.213524717148033,0.766826411609888,0.27761438801734,0.563058635104005,0.542142784129783,0.0540368219693472
"RPL34","turquoise",-0.852044779391419,0.779618930787013,0.0117114827504541,-0.150329920800612,-0.872847556144688,-0.545385201115478,0.499755451403914,-0.0693264765194923,0.235442106955038,0.602716845618387,-0.248450271848976
"NARS1","yellow",0.253287840243622,-0.519028927818214,-0.696338652272828,-0.652538221720393,0.312364158318558,0.794578696008312,0.0273505253157495,0.190367421551387,0.705374512213828,0.395961450596922,-0.220116928377627
"STARD7","grey",0.190960005534665,-0.288815281716439,-0.0732387269231427,0.31435266600212,0.28481829964564,0.113994745906507,-0.34550984669101,-0.176975985094009,-0.199539634022652,-0.247203783834315,-0.145267964730454
"RPL19","green",-0.33369895511288,0.0689809452766622,-0.563067741260326,-0.802142174017946,-0.246339812031666,0.363463931605904,0.604555131448408,0.409508781282974,0.844802411105855,0.573979382574901,0.0332724652285121
"SLC25A3","pink",0.451777776105694,-0.377441578235438,0.229369041923964,0.700058560860346,0.488612005604702,0.00384202881457336,-0.390851618314588,0.043748110726417,-0.55650480574368,-0.693285217965133,0.184505874364221
"RPS11","green",-0.486471868257967,0.278239903274376,-0.312330864436043,-0.543284615194725,-0.425912350753304,0.0765456721405942,0.698296123327681,0.496349457468412,0.660223809404585,0.3789219050523,0.189723378240242
"RPL9","turquoise",-0.728586225587177,0.651787374722743,-0.123403698786114,-0.259348609621728,-0.725738248790564,-0.396399136062796,0.635715966588892,0.126668800598644,0.319159988126092,0.462181304028614,-0.00841025888451189
"DDX5","turquoise",-0.382714013440277,0.492839896981672,0.195063445042359,0.106091737306638,-0.52666155001356,-0.397063966905223,0.116023242805203,-0.191230668620495,-0.0273406579785752,0.39915508731008,-0.313524512590351
"RPL6","blue",-0.295220715724339,0.255984675190221,-0.202697054072089,-0.120477900897884,-0.256098497223578,-0.126522396693712,0.316161880674086,0.0679531505845431,0.161766304050432,0.310443850470653,-0.0825580901906508
"CTDNEP1","blue",-0.275235529134499,0.154172408330599,-0.183421269513854,-0.566635371298731,-0.244459581635436,0.139426741983843,0.519488609304906,0.457909592711339,0.54982495148123,0.223845343678541,0.268514009981206
"RPL10A","turquoise",-0.566834173243983,0.54543098783782,0.151583143528521,0.416815908243095,-0.547302229981218,-0.609626179642314,0.16144204248727,-0.13639565025901,-0.228650117528747,0.0212763756181437,-0.118815589261836
"CBX3","yellow",0.284031176742387,-0.387086254583635,-0.40057828133346,-0.10392709943642,0.26564802159963,0.399860370495498,-0.159581173120064,-0.0198751054572705,0.194798119313797,0.293498279976724,-0.36847238719102
"RPL17","blue",-0.638631878987257,0.467974162250115,-0.223396570575334,-0.264835318239732,-0.607338002261327,-0.215371040551539,0.495325225848168,0.14397862679093,0.403766416231658,0.387528507897739,-0.0767761265391517
"PSMB2","brown",0.503347313830121,-0.534380337289793,-0.118765074604752,0.161199652736516,0.519569560596841,0.373322589439163,-0.224602824362468,0.164212329577514,-0.132117268187594,-0.459238656269435,0.197171677108684
"KHDRBS1","brown",0.572806130803611,-0.684922678019126,-0.396125101640385,0.00400984963291931,0.622385522709033,0.590631888722475,-0.450949558713863,-0.119411731726158,0.0307076565237282,-0.066924361607623,-0.264249331667875
"DDX39B","brown",0.748634911568072,-0.835412049436812,-0.351339646563248,-0.120536920746048,0.836117714182433,0.747633510875284,-0.375525046318284,0.149847531509008,0.130529280485225,-0.208030810922823,0.0164861637179067
"RTCB","turquoise",-0.487279432121269,0.506336785452147,0.29280058868808,0.213015162441607,-0.51308054556333,-0.493192043730614,0.211587415113239,0.0074393663229729,-0.0954308476001749,0.0475639510351425,0.00234998734757
"ERH","brown",0.413849937385219,-0.470414857703961,-0.114778360680628,0.409168738795914,0.487918973848188,0.242830458027304,-0.485447016160135,-0.193261126826955,-0.266190066356826,-0.165543360569929,-0.27175058049629
"SRSF9","pink",0.247565361407591,-0.105419252143431,0.367470964582175,0.803840262468209,0.250684060297975,-0.290908788364376,-0.47170510311714,-0.226590239005,-0.710136172834873,-0.639759714106958,0.0389181631100577
"ABCF1","brown",0.736323804132551,-0.663283250892803,0.0973680139299169,0.572220487425181,0.774292833392135,0.245733216330351,-0.545109334586208,0.0102573181551259,-0.527253310571776,-0.699728305769412,0.160155550276338
"DAD1","pink",0.428750868547098,-0.276952132691722,0.411452931924182,0.863141232408026,0.417617063627091,-0.213045860589588,-0.464648636925479,-0.0692687195354417,-0.761308854073686,-0.750781955503136,0.167093853702884
"YY1","grey",0.328754797545852,-0.28428157841281,-0.0633971185635374,-0.117838368613088,0.286448276305613,0.213057057167243,-0.425800550919687,-0.396183377790038,-0.0673212526728035,0.174944047169209,-0.354466747954273
"JTB","black",0.166374679075405,-0.117669197144915,0.25534001190649,0.577378375674421,0.19180769759735,-0.19144995713566,-0.348411092590496,-0.135552516365069,-0.469235937337413,-0.455814422837935,0.0323172314550237
"KAT7","brown",0.363896201826864,-0.277069963413262,0.0635293472026122,0.295318817828247,0.352069539318932,0.0896291544702223,-0.164051588985344,0.0207482294251287,-0.296649824231,-0.229979694913213,0.0804800111048078
"ZNF146","grey",-0.0986200855411896,-0.133413403201703,-0.481328330625861,-0.245922788778705,-0.0356008505588111,0.290299519231381,-0.161624797872862,-0.27648329021907,0.363094680026682,0.536638684469895,-0.618927850227411
"SART1","green",-0.0051634879405325,-0.251555007094002,-0.553060274559219,-0.705100669687018,0.125403454692885,0.566061171017292,0.307141424735547,0.331253418800573,0.70209990934643,0.350793574681365,0.0547833968265181
"ILF2","brown",0.65865385344508,-0.553838778601447,0.175738072278994,0.67259222536881,0.651323473355224,0.130915499082487,-0.77207340118589,-0.323190433961008,-0.615248022546081,-0.499109042016955,-0.215396894231884
"SPAG7","brown",0.634057003690522,-0.596618191826473,0.088630300880752,0.162613501613476,0.641161278269113,0.380797760205022,-0.298161311393741,0.269757513605421,-0.144950737653779,-0.534254470709002,0.301363348638202
"ZPR1","brown",0.336995928268287,-0.487259466387565,-0.375644889295666,0.0655873365081195,0.431119820019207,0.416865834385357,-0.12707684142664,0.182054607573126,0.0687490035293686,-0.123988111759079,-0.05382276747133
"TAF10","brown",0.673582847776121,-0.69822981089889,-0.0790100671517367,-0.0788352418414351,0.700384637179054,0.577647033237145,-0.279215507644604,0.227003867379888,0.0497690238112101,-0.213482623972011,0.10016949310668
"C1D","turquoise",-0.463946655603538,0.543468745095614,0.178923101062648,0.272008882498107,-0.529406393886253,-0.553828876741541,-0.153873408304138,-0.618586418943033,-0.26434994998173,0.367147730996146,-0.548399055364405
"NONO","brown",0.80100397855708,-0.854082474536313,-0.219515235702082,0.325809684456836,0.855308235970739,0.57317193379677,-0.471457323333364,0.147863361472593,-0.202811050536249,-0.495376352835314,0.0437660581607324
"SNRNP200","brown",0.58104582981102,-0.676399955518152,-0.264514888104643,0.00469917228807277,0.71347695142042,0.554282091925843,-0.27254049485228,0.191230591620058,0.0181321074354758,-0.272813358625945,0.126041819795364
"RHOA","pink",0.243115004606354,-0.127404207596026,0.368090136920707,0.736690226247702,0.249712281166115,-0.2537735442251,-0.571662407923406,-0.320811727451671,-0.674320008426081,-0.610173078265287,-0.027714544301266
"RNPS1","yellow",0.127420325700924,-0.492721211218583,-0.774688524468127,-0.434549514628832,0.32977199432276,0.669838952244372,-0.0647799139730868,0.0369279391715045,0.538589741501421,0.320086071222057,-0.306045606657162
"RPS24","blue",-0.69028674877755,0.528171139011018,-0.289128522583261,-0.562110534196079,-0.654659294494035,-0.133515462435576,0.786184236794544,0.345123548805484,0.6242678143451,0.481221201904309,0.144835513112777
"RPL30","blue",-0.60584804126314,0.496740101220179,-0.13205165413849,-0.184562508623843,-0.57029319124478,-0.278038189078048,0.762156184625801,0.459600373116901,0.341395532752758,0.194699320911351,0.297326274332213
"NPM1","yellow",0.27167502149659,-0.421560036261245,-0.463798591855237,-0.143218435242389,0.271601946307344,0.450045060425681,-0.160457637713226,-0.0108002406018179,0.249669857060108,0.29401183403221,-0.399138128040211
"HSP90AB1","brown",0.86017303489747,-0.893072713864802,-0.17910650770641,0.269083469382337,0.936267935372835,0.613039972668675,-0.513265847783837,0.162161850971234,-0.203269671735079,-0.56380370187759,0.128704079499915
"ARF1","brown",0.916207057363404,-0.863085717478617,-0.0393816682201371,0.251913814050165,0.937822116810809,0.563909299445039,-0.615446434941297,0.0341157300569899,-0.270475565388075,-0.552083133209452,0.0899236164544315
"IK","grey",-0.299125330464822,0.192232234420326,-0.243285410645273,-0.205971741480458,-0.34969066582659,0.0321989384104886,0.201260178454723,-0.0310823784394053,0.367948053108733,0.591104948890772,-0.424057136256792
"SNX3","yellow",0.279414226591111,-0.450606706209383,-0.47890634889413,-0.220717688784738,0.332846127673353,0.54159868373283,-0.271036441472029,-0.0567498024029766,0.298271946056975,0.0713715992198494,-0.241949995577369
"CANX","pink",0.464522307274214,-0.292206799588789,0.380770942413965,0.807585386736498,0.424381403050958,-0.174773989336006,-0.422610576669946,-0.0547990494456377,-0.736232541914466,-0.706155133303715,0.183330437123136
"SART3","yellow",0.494545774370705,-0.682575621610163,-0.498312454162534,-0.287538211752458,0.579157474192607,0.74142541299206,-0.11366191184629,0.282708699753484,0.365318592646095,0.0659031749650368,-0.0870447107214145
"CNPPD1","yellow",0.0864744131536568,-0.302481840547435,-0.566018779440218,-0.424620796042968,0.16557162843893,0.489015309343711,0.026201754884499,-0.0253145300445391,0.44851848745549,0.350155723277229,-0.256114346668137
"SMNDC1","magenta",-0.258497291220927,0.105590373683007,-0.422296504408471,-0.302742527460475,-0.288059885756288,0.11735125303823,-0.0422767726100575,-0.352614258036603,0.347952299346394,0.625938862463876,-0.627946979142871
"HNRNPM","turquoise",-0.597497702201646,0.580948645491199,0.248686398781415,0.39283348431728,-0.577390247177874,-0.633522510502159,0.0371558009960846,-0.279733562913306,-0.258273231231438,-0.00581857875127047,-0.164616835204817
"HNRNPD","turquoise",-0.514625204785434,0.375104782631058,-0.252551645388003,-0.38504217846707,-0.511609277356374,-0.0605110258294181,0.159808417351261,-0.234649666337459,0.427786301204292,0.624847103054963,-0.451988439348719
"RPL14","green",-0.47936987840527,0.252811851624252,-0.513568935889098,-0.77582760288768,-0.437188465001535,0.209705885680889,0.678001176946523,0.371710339825063,0.836476819914721,0.668574624795468,-0.0168732033320675
"GUK1","brown",0.808391547685171,-0.908088264486136,-0.346401173071694,-0.113543583356226,0.894906087217177,0.788031055754092,-0.531408014361334,0.0473865929043002,0.0742894063423369,-0.356660612452191,0.0160626670771801
"KXD1","yellow",0.554845621068611,-0.75890474550689,-0.514260617585031,-0.420076801770632,0.623775930706833,0.863664667133908,-0.106589808614224,0.362238724247278,0.478061895010068,-0.0292744998525608,0.0593977550974322
"OAZ1","brown",0.651822230933928,-0.74381685786049,-0.198566375574876,-0.181568502092429,0.7100725474052,0.68263645144537,-0.354344127989823,0.197826874207245,0.154906365927038,-0.41049336095791,0.197787514143239
"ATP6V0B","brown",0.782358964760715,-0.786683762162002,-0.0876085822595714,0.23548051824618,0.830653143724126,0.522515687326917,-0.49160295118896,0.139188439065561,-0.217648968054428,-0.685535511779799,0.238344085148874
"KARS1","yellow",0.29657663164912,-0.606912192396513,-0.799545412325119,-0.559577444947563,0.404853491863593,0.80740319348661,0.0137342819137973,0.251306356032856,0.646998587794666,0.329121120201688,-0.190875560058111
"H3-3A","brown",0.548082749580962,-0.552014714484269,-0.158054529756927,-0.115047899775464,0.620642413503182,0.509529834828858,-0.00449254554112275,0.443302946292032,0.109062530144707,-0.32393817548206,0.414353816839829
"RPS6","blue",-0.492560830500069,0.409765600693516,-0.151706530993558,-0.344834510225601,-0.475581664327125,-0.164323091649309,0.504202357506328,0.193377829409463,0.373650058767587,0.398676096840159,0.0181510383520434
"RPS7","blue",-0.648673316483792,0.543854380755314,-0.244034044705043,-0.281147470453334,-0.630519213263336,-0.282126837434172,0.666780899221446,0.232189224147321,0.38930783723749,0.454643326082779,0.0333933974963131
"USP22","brown",0.472984423462163,-0.521271502626334,-0.22541545478907,0.0279121953555506,0.497235847984627,0.420035675861517,-0.0310144390257906,0.379987260621168,0.0576725877018653,-0.169108586314106,0.173617584766428
"C11orf58","pink",-0.169445983521469,0.313265801662702,0.398599859109495,0.822329066986342,-0.226342768089591,-0.638759501156778,-0.246464788461398,-0.35704204349609,-0.675826827191976,-0.219453943798057,-0.21785215362688
"ELOB","yellow",0.472455393088279,-0.722414679060619,-0.578591593430208,-0.487500160405502,0.592617700795651,0.849187709798753,-0.0230904544110006,0.390623693105064,0.552075687239043,0.0361779799734962,0.0683343734426456
"COX4I1","yellow",0.191485006094058,-0.495377433602076,-0.73895294092646,-0.712441395968982,0.302960457276377,0.804565434000137,0.270587492626255,0.49253526359871,0.791827755348828,0.24965592603183,0.0816061981144639
"TMED2","pink",-0.152570438664967,0.29407520261416,0.404153318976747,0.74690306732638,-0.226316182997402,-0.603713488123829,-0.373580081955681,-0.48832277520274,-0.669530750012458,-0.169428235808093,-0.330381805074323
"RPL12","green",-0.288717782897465,0.0309343335845638,-0.57842576420012,-0.71574802664189,-0.193620915084734,0.354262022196548,0.617656342189428,0.50025046458319,0.792805273715332,0.438522295267907,0.129028293892476
"RPL4","yellow",0.100323279387753,-0.333049813622217,-0.659721999969399,-0.787587572058741,0.161044154092007,0.697239760052847,0.266886333848368,0.34240880415147,0.802503099616232,0.440727599332063,-0.0581617991664545
"FNTA","grey",-0.172608022431455,0.0504420643030082,-0.409943540779847,-0.439883118882365,-0.16835464914067,0.211997148748252,-0.0967268312359777,-0.301063441024719,0.437483733104523,0.564334775144375,-0.503657114125472
"RPS25","turquoise",-0.60257740072092,0.474076474108964,-0.236174688452311,-0.295498962896299,-0.59956722993625,-0.22600222829528,0.114750736615054,-0.386381346169931,0.311202191101043,0.754570966115792,-0.604607125845243
"RPL37","blue",-0.652978151263204,0.481496054470446,-0.295769877473254,-0.418988438362627,-0.615790272779601,-0.164065889423549,0.701325192146983,0.303661923124053,0.528551129398307,0.517291690572213,0.0246014541286026
"HINT1","turquoise",-0.361483307045988,0.307735442704873,0.0942862145957685,0.405988954620653,-0.336733446683431,-0.395925539316129,-0.104794969117062,-0.222613160274517,-0.220006710480628,-0.0520443370523313,-0.232601050087924
"EEF2","brown",0.726209144456213,-0.813689724340243,-0.355896677092611,-0.231090271177767,0.810046049322577,0.761119081582957,-0.251992635938951,0.267595988746467,0.184816678372765,-0.267307997966268,0.171307435265763
"RPS10","blue",-0.590297626474986,0.488410567493599,-0.0422982569310353,-0.00734373774136033,-0.5128317825623,-0.372752889577608,0.598590888553761,0.333220797761242,0.15853876730371,0.0263133571274193,0.282148601830009
"ATP6V0E1","turquoise",-0.319404125905294,0.364491846295497,0.272472824107885,0.0975947080929235,-0.423673213640419,-0.395962576011549,0.0314814575519529,-0.152617725874842,-0.101909449296085,0.1442901747507,-0.181347917122933
"HNRNPK","brown",0.482965899744265,-0.39959176846359,0.0393200451485858,0.582355946858303,0.42468031752225,0.0703298645856255,-0.606642937405111,-0.346164496480494,-0.492295322102884,-0.151000326650397,-0.426651109198777
"ANAPC5","turquoise",-0.406295792744866,0.458224507970896,0.230587740745295,0.085933493368022,-0.424613471331431,-0.437651458026012,0.31356491552745,0.0283089404700945,-0.0526345247725997,0.142830335023985,0.0613272806933213
"RPS3A","turquoise",-0.783427870834179,0.755264868791193,0.113998662185873,0.10654007393296,-0.784975957258346,-0.63578169619889,0.541230018411296,0.074299045172466,0.0390078121810759,0.255790450971223,0.0268103940129436
"HNRNPU","brown",0.859134601805771,-0.852280264060744,-0.137596393118579,0.29893524963608,0.889841348486321,0.558687720987796,-0.675808780056166,-0.122531313140827,-0.286789384722223,-0.385608631947467,-0.129372920563512
"EIF3A","grey",-0.0570222638199562,-0.0991005204330721,-0.418042301951955,-0.329002282074382,-0.0441506618697354,0.29340214232025,-0.15518054571074,-0.292941020805771,0.330714275191958,0.421027977801189,-0.49208431259493
"HSP90B1","brown",0.564358743741102,-0.400063507992726,0.260021993193112,0.343814754464598,0.469627598392306,0.102602918752628,-0.696299191259022,-0.430161547995168,-0.454182140287566,-0.184758375250892,-0.298777478209004
"MSN","brown",0.886646405368056,-0.829413980540141,-0.0471635655680993,0.177609271333659,0.89092982109169,0.565525399678202,-0.739703038505938,-0.196265299712604,-0.257808426382734,-0.363995735233251,-0.133406780040945
"ACTN4","brown",0.743627068276272,-0.85289545368829,-0.415468977704758,-0.195635018017047,0.83117830318741,0.795907466349439,-0.447936401514244,0.0936574190676031,0.155898643954875,-0.215380636523617,-0.0232390823850355
"APP","grey",-0.233230351298049,0.129500609310884,-0.35255046724289,-0.238914194665659,-0.268048955866812,0.036155742043674,-0.0699380642007851,-0.380355426802233,0.23565657080938,0.586388297881908,-0.592163068749745
"PRKAR1A","brown",0.479409884783308,-0.459671998593924,-0.0162419769097693,0.430544604346001,0.447006301411293,0.211559373784064,-0.731174152661139,-0.464001866201962,-0.362487212132521,-0.151948027750296,-0.484645695510949
"DSP","turquoise",-0.712039564983646,0.85823070943193,0.262683407257442,0.0289983200400095,-0.763927062023509,-0.736517890526173,0.284565166947882,-0.336612386330104,-0.140359344155687,0.212915313060315,-0.0405852198065033
"RAD21","grey",0.220931315705723,-0.0837821697439536,0.222445383749191,0.529748997357271,0.135777963067381,-0.197641198083835,-0.527911192255003,-0.527141841753315,-0.532843060988716,-0.0172967725379542,-0.468322187953606
"WDR1","brown",0.698836745596006,-0.669776904562869,-0.00774837180792453,0.502407124601843,0.697061248454793,0.297490515159947,-0.464846681315658,0.101741946084565,-0.395518109352804,-0.550818328691632,0.0756887420088808
"NCL","brown",0.442265085852796,-0.486412877536242,-0.190614715226171,0.236209179554774,0.492388275902159,0.27569320164302,-0.69644082589381,-0.478833590421806,-0.244726923442313,-0.0608082948458033,-0.466698453865864
"AP2B1","brown",0.836237296231819,-0.869520984781465,-0.246029715154242,0.0276351038588633,0.887292753501894,0.699041275684527,-0.474357149157691,0.0669101209437919,-0.0708952461659446,-0.37021556687281,0.0664238304849047
"AP2M1","brown",0.824126483662883,-0.769919197664972,-0.0527223829082885,0.0957246706270559,0.844155386260484,0.54427174643516,-0.527382740712718,0.0663591632222928,-0.176900427283745,-0.587881966605838,0.207174608669584
"CLTC","brown",0.565696471604914,-0.537608665094968,0.00969348575062381,0.433191639853609,0.59282589800773,0.243416576258566,-0.639734214708295,-0.199852700666897,-0.389669865623495,-0.47763461076263,-0.103165091612394
"MLEC","brown",0.845973137873987,-0.807342210376574,-0.0285661799630184,0.160385566003582,0.88357169519959,0.5583004681903,-0.344013468048367,0.282844875904286,-0.181336183792299,-0.584237828173635,0.343503324628938
"LASP1","brown",0.578627284105592,-0.351538274732378,0.315694847136924,0.566344378544564,0.515234230180026,-0.0139914058957114,-0.55735002726204,-0.193879398830902,-0.613947675815027,-0.539370909553474,0.0502317216803482
"SF3B2","yellow",0.518549527576464,-0.6550666117211,-0.292578665398696,-0.104074105691156,0.56206245976182,0.587410117928901,-0.560402735029906,-0.172448064841557,0.143668814922548,0.0117092850756049,-0.390005517361229
"TMEM59","turquoise",-0.59250523615033,0.734392648988307,0.554491999590368,0.497039504692652,-0.661773512298182,-0.843012432866263,0.119727864668164,-0.239391693593849,-0.417097826286956,-0.016831967035444,-0.0529312108709999
"CSRP1","grey",0.0704784421898303,-0.0474290337303457,-0.0101155432515713,0.142227794783899,0.113713590778843,-0.0371528920889867,-0.164666201623411,-0.111976455045266,-0.140024074546726,-0.134253620166252,-0.0102617044201145
"CALM2","black",0.10175300283496,0.0414151921065051,0.3811336048976,0.605128251960808,0.0661153449866022,-0.304407581472025,-0.189565177066597,-0.0328262019376194,-0.511957408619613,-0.49939237347741,0.166903865439754
"CALM3","turquoise",-0.213627733723137,0.339667838385672,0.393647145849364,0.368299673037051,-0.243999586491537,-0.493201355754371,-0.0987440565458077,-0.371130880652214,-0.426239793633444,0.000593089139138373,-0.154534548980694
"MATR3","grey",-0.222905330990451,0.185914744969739,-0.0356849724496913,0.317040833751498,-0.276621104701111,-0.285672989234317,-0.289077361503546,-0.514390867985035,-0.208126005897208,0.350371587575046,-0.669731850855188
"CAP1","brown",0.867233504818295,-0.796597016504503,-0.0135475619809236,0.111322705133272,0.8272246808775,0.554029413329273,-0.501831012432588,0.127869536608911,-0.179644813415298,-0.490474315991017,0.147796085633564
"PTGES3","pink",0.0338291701689676,-0.030860680068367,0.0569018615641257,0.626253926136754,0.0364634752786114,-0.24619514041604,-0.40605198766442,-0.379053795024878,-0.483572634620047,-0.174875499162068,-0.374095865822972
"WARS1","brown",0.667113945270254,-0.52455116498414,0.374223598734089,0.602702580924605,0.628651489428685,0.103539280714579,-0.598764663494158,-0.0816013709420612,-0.576412918536899,-0.5651181354993,0.0379994931331915
"SET","brown",0.744126142147381,-0.825741930569102,-0.342845949244906,0.176614841988356,0.808620368706916,0.610959040513484,-0.571110124376593,-0.0842759250084192,-0.116297433359177,-0.232613567381343,-0.217426652398826
"NDRG1","turquoise",-0.658759883132441,0.681877649473018,0.0745116956799107,-0.057920683215963,-0.663462107685384,-0.566596088262016,0.378587394221413,-0.0425103764213759,0.0209294042223505,0.154240234448229,0.0764800423398878
"UBB","blue",-0.234215542836496,0.144493854440832,-0.0615231534601555,-0.185332338636332,-0.230099395098108,-0.00244430659022134,0.641012030056166,0.663451871720377,0.345951575108695,-0.0233883375755,0.46425888577545
"PFN1","brown",0.686602368284678,-0.620294841437255,0.139324577605415,0.463102263955827,0.731990186710881,0.247450381049999,-0.555557357671459,0.00829763347115332,-0.45488120052447,-0.656706605876325,0.153820327504027
