"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0019364","pyridine nucleotide catabolic process",79,0.291217153418678,1.24262024184266,0.100806451612903,0.347251015838793,0.215946299650342,3869,"tags=42%, list=30%, signal=30%","GAPDH/P2RX7/GCKR/TIGAR/ADPGK/BPGM/GAPDHS/PFKM/SLC4A4/ENO3/ACTN3/OGDHL/ENO2/SARM1/SRC/PPARA/PRKAA1/PRKAG2/IFNG/ENO1/PRKAA2/GPI/INS/PFKFB1/ALDOA/HK2/PFKFB2/HIF1A/UCP2/FLCN/TPI1/ALDOB/HK3",0.199915231309662
"GO:0009416","response to light stimulus",209,-0.249550259646806,-1.24220742624931,0.0685346056097732,0.290386130811663,0.180583519005946,1868,"tags=20%, list=14%, signal=17%","CUL4A/HOXA1/TP53/CREBBP/CIRBP/MAPK14/POLH/ERCC5/NLRP1/RGS14/LCN2/MMP2/DUSP1/IVL/XPA/GNA11/ID2/ELANE/MAP3K4/AQP1/MAP3K20/HYAL1/XPC/UBE4B/CRIP1/PIAS1/MAPK13/MFAP4/NEDD4/PER3/PLN/CDS1/PPP1CB/PTPRK/DDB2/CAT/NMU/CRY2/EGFR/ELOVL4/FBXW7",0.287805130535564
"GO:0007420","brain development",419,-0.228795474037649,-1.24207881133337,0.0232429355596066,0.156078278298334,0.0970609879222598,2241,"tags=22%, list=17%, signal=19%","BMP7/WNT3/FGFR1/MAOB/CIC/KCNC2/WNT5A/TGFBR2/ROBO1/SEMA3E/SEC16A/KDM4B/RBBP7/UBE3A/POU3F3/DYNLL1/OGDH/ATXN1/CMA1/FOXC1/ZMIZ1/BPTF/TSKU/KDM7A/ATP2B4/NUMB/VCX2/SLC2A1/PAFAH1B1/LPAR1/NDUFS4/PLXNB2/FUT1/NRP1/FLNA/CDH1/SUN1/SUN2/PALS1/QARS1/UGP2/SRGAP2/ID2/RTN1/MACROH2A2/CX3CR1/AQP1/HES1/MEIS1/DIXDC1/SKI/CXCL12/SEMA3G/EIF2B5/RAB3GAP1/SYNE2/WLS/SSBP3/DNAJB1/BMP4/RTN4/BMP2/INHBB/EN1/GLUD1/WNT7B/VPS51/MINK1/SHH/CKB/NTRK2/PSEN1/GRHL2/PBX1/NDRG2/POU3F1/EPHB3/NDEL1/NCOA1/SLC38A2/SRD5A1/SOX15/RTN3/CSNK2A2/EML1/EMX2/PBX3/NFIB/RORA/TACC2/FGFR2",0.352487857583619
"GO:0001756","somitogenesis",14,-0.439252941610063,-1.24206004760885,0.177011494252874,0.465089024115393,0.289226666545832,1729,"tags=36%, list=13%, signal=31%","FOXC1/LFNG/PLXNA2/PPP2R3A/COBL",0.158514105424824
"GO:0046850","regulation of bone remodeling",38,0.339109539622821,1.24184424183645,0.154121863799283,0.438013356290646,0.272389018819467,3438,"tags=42%, list=26%, signal=31%","SPP1/P2RX7/CARTPT/SLC4A2/MC4R/CD38/S1PR1/PRKCA/ITGB3/SRC/NF1/MDK/CALCA/SIGLEC15/ADAM8/BGLAP",0.149207542435322
"GO:0060998","regulation of dendritic spine development",42,-0.330330716250765,-1.24160425263299,0.150205761316872,0.43076665631805,0.267882486160439,2042,"tags=29%, list=16%, signal=24%","CUX2/ARF6/PAFAH1B1/LPAR1/CPEB3/MAPRE3/EFNA1/BAIAP2/PSEN1/ITSN1/SLC30A1/DLG5",0.163180127180689
"GO:0006595","polyamine metabolic process",14,0.444041290428017,1.24130579178245,0.215167548500882,0.514066496163683,0.31968447191613,2703,"tags=36%, list=21%, signal=28%","SRM/SAT1/SMS/AGMAT/OAZ3",0.122679189568808
"GO:0006997","nucleus organization",108,-0.276490038663079,-1.24128934088165,0.111814345991561,0.368815319701396,0.229356574671183,2829,"tags=28%, list=22%, signal=22%","DMPK/ZMPSTE24/NUP54/SYNE1/SRPK2/SIRT1/PYGO1/LMNA/ANKLE2/NUP133/VPS4B/DCTN1/ATXN7/SERBP1/CHMP2A/AGFG2/SUN1/SUN2/CHMP2B/CHMP1B/PLEC/KAT5/RTN4/CHMP4A/CHMP3/CHMP1A/NSFL1C/REEP4/TMEM43/DES",0.193813302725311
"GO:0010667","negative regulation of cardiac muscle cell apoptotic process",21,-0.383898991894592,-1.24104001715891,0.172340425531915,0.458629246170959,0.285209500058086,2212,"tags=43%, list=17%, signal=36%","CFLAR/NUPR1/JAK2/HAND2/ATP5IF1/ADRB2/NOL3/NFE2L2/NOTCH1",0.154190966581424
"GO:0046618","xenobiotic export from cell",15,-0.428693867873142,-1.24091281719988,0.168859649122807,0.454975874206339,0.282937563847617,1135,"tags=27%, list=9%, signal=24%","PIM1/PDZK1/RALBP1/SLC47A1",0.158514105424824
"GO:1902751","positive regulation of cell cycle G2/M phase transition",23,0.379787143291158,1.24082671102444,0.171322160148976,0.458224435823931,0.284957759119936,3683,"tags=65%, list=28%, signal=47%","DBF4B/FBXO5/CDC25B/ATAD5/CCNB1/NPM1/CDC25A/DTL/CDC7/RAD51B/CDC25C/CDK1/CDK4/DYRK3/RAD51C",0.143758989039275
"GO:0060396","growth hormone receptor signaling pathway",27,0.368224080786636,1.24081992060546,0.167293233082707,0.454508181445451,0.282646717985459,3924,"tags=59%, list=30%, signal=42%","GDF15/HNF4A/STAT5A/JAK3/MBD5/CSH2/PTPN1/CSF2RA/LEPROTL1/PXN/PTK2/TYK2/GH1/GH2/LYN/CSHL1",0.14641623786055
